,384 Plate ID,Plate Map,Well,Human Readable Name,CatNumber,MoleculeID,Concentration,Unit,Well X,Well Y,Barcode,M.w.,CAS Number,Form,Targets,Information,Smiles,Max Solubility in DMSO,URL,Pathway,Unnamed: 20,Library
128,SelleckChem002 1to5,SP0142-A,F09,Diethylstilbestrol,S1859,SW197137-4,2.0,m,9,6,192883927.0,268.35,56-53-1,free base,Others,Diethylstilbestrol; a synthetic nonsteroidal estrogen used in the treatment of menopausal and postmenopausal disorders.,C1(=CC=C(C=C1)/C(=C(/C2=CC=C(C=C2)O)CC)CC)O,201.0,http://www.selleckchem.com/products/Diethylstilbestrol(Stilbestrol).html,Others,,L1700-Selleck-Bioactive-Compound-Library
129,SelleckChem002 1to5,SP0142-A,F10,Epalrestat,S2035,SW219826-1,2.0,m,10,6,192954449.0,319.4,82159-09-9,free base,Others,Epalrestat is an aldose reductase inhibitor with IC50 of 72 nM.,C1=CC=CC(=C1)/C=C(/C=C2\SC(N(C2=O)CC(O)=O)=S)C,6.26,http://www.selleckchem.com/products/epalrestat.html,Others,,L1700-Selleck-Bioactive-Compound-Library
130,SelleckChem002 1to5,SP0142-A,F11,Idoxuridine,S1883,SW198484-2,2.0,m,11,6,192883867.0,354.1,54-42-2,free base,Others,Idoxuridine is an antiviral agent for feline herpesvirus type-1 with IC50 of 4.3 µM.,C1(=CN(C(NC1=O)=O)[C@@H]2O[C@@H]([C@H](C2)O)CO)I,98.84,http://www.selleckchem.com/products/idoxuridine.html,Others,,L1700-Selleck-Bioactive-Compound-Library
131,SelleckChem002 1to5,SP0142-A,F12,Cyproheptadine HCl,S2044,SW196450-4,2.0,m,12,6,192954618.0,323.86,969-33-5,hydrochloride,Histamine Receptor,Cyproheptadine hydrochloride (Periactin) is a hydrochloride salt form of cyproheptadine which is a histamine receptor antagonist for 5-HT2 receptor with IC50 of 0.6 nM.,C1(=C2CCN(CC2)C)(C3=C(C=CC4=C1C=CC=C4)C=CC=C3).Cl,200.0,http://www.selleckchem.com/products/cyproheptadine-hydrochloride-periactin.html,Neuronal Signaling,,L1700-Selleck-Bioactive-Compound-Library
132,SelleckChem002 1to5,SP0142-A,F13,Dipyridamole,S1895,SW196456-3,2.0,m,13,6,192904100.0,504.63,58-32-2,free base,Others,Dipyridamole (Persantine) is a phosphodiesterase inhibitor that blocks uptake and metabolism of adenosine by erythrocytes and vascular endothelial cells.,N1C(=NC2=C(C=1N3CCCCC3)N=C(N=C2N4CCCCC4)N(CCO)CCO)N(CCO)CCO,200.0,"http://www.selleckchem.com/products/Dipyridamole(Permole,-Persantine).html",Others,,L1700-Selleck-Bioactive-Compound-Library
133,SelleckChem002 1to5,SP0142-A,F14,Gimeracil,S2055,SW219483-1,2.0,m,14,6,192902187.0,145.54,103766-25-2,free base,Dehydrogenase,Gimeracil is an inhibitor of dihydropyrimidine dehydrogenase; which inhibits the early step in homologous recombination for double strand breaks repair.,C1(=CNC(C=C1O)=O)Cl,199.0,http://www.selleckchem.com/products/gimeracil.html,Metabolism,,L1700-Selleck-Bioactive-Compound-Library
134,SelleckChem002 1to5,SP0142-A,F15,Amlodipine,S1905,SW220228-1,2.0,m,15,6,192902884.0,408.88,88150-42-9,free base,Calcium Channel,Amlodipine(Norvasc) is a long-acting calcium channel blocker with an IC50 of 1.9 nM.,N1C(=C(C(C(=C1C)C(=O)OC)C2=C(C=CC=C2)Cl)C(OCC)=O)COCCN,200.0,http://www.selleckchem.com/products/Amlodipine(Norvasc).html,Transmembrane Transporters,,L1700-Selleck-Bioactive-Compound-Library
135,SelleckChem002 1to5,SP0142-A,F16,Lafutidine,S2065,SW219706-1,2.0,m,16,6,192902264.0,431.55,118288-08-7,free base,Histamine Receptor,Lafutidine; a newly developed histamine H(2)-receptor antagonist; inhibits gastric acid secretion.,C1=C(N=CC=C1CN2CCCCC2)OC/C=C\CNC(CS(=O)CC3=CC=CO3)=O,199.0,http://www.selleckchem.com/products/lafutidine.html,Neuronal Signaling,,L1700-Selleck-Bioactive-Compound-Library
136,SelleckChem002 1to5,SP0142-A,F17,Sulfisoxazole,S1916,SW196872-3,2.0,m,17,6,192867546.0,267.3,127-69-5,free base,Others,Sulfisoxazole is a sulfonamide antibacterial with an oxazole substituent.,C1=C(C=CC(=C1)S(NC2=C(C(=NO2)C)C)(=O)=O)N,198.0,http://www.selleckchem.com/products/Sulfisoxazole.html,Others,,L1700-Selleck-Bioactive-Compound-Library
137,SelleckChem002 1to5,SP0142-A,F18,Moexipril HCl,S2079,SW219263-1,2.0,m,18,6,192883635.0,535.03,82586-52-5,hydrochloride,RAAS,Moexipril HCl is a potent orally active non-sulfhydryl angiotensin converting enzyme inhibitor (ACE) with IC50 of 0.041 _M; which is used for the treatment of hypertension and congestive heart failure.,C1(=C(C=C2C(=C1)C[C@H](N(C2)C(=O)[C@H](C)N[C@H](C(=O)OCC)CCC3=CC=CC=C3)C(O)=O)OC)OC.Cl,37.0,http://www.selleckchem.com/products/moexipril-hydrochloride.html,Endocrinology & Hormones,,L1700-Selleck-Bioactive-Compound-Library
138,SelleckChem002 1to5,SP0142-A,F19,Isoniazid,S1937,SW196752-3,2.0,m,19,6,192882942.0,137.14,54-85-3,free base,Others,Isoniazid is a prodrug and must be activated by bacterial catalase.,C1=CN=CC=C1C(NN)=O,196.0,http://www.selleckchem.com/products/Isoniazid(Tubizid).html,Others,,L1700-Selleck-Bioactive-Compound-Library
139,SelleckChem002 1to5,SP0142-A,F20,Dexmedetomidine HCl (Precedex),S2090,SW219607-2,2.0,m,20,6,192943844.0,236.74,145108-58-3,Neurological Disease,Adrenergic Receptor,Dexmedetomidine is a highly selective and potent alpha-2 adrenoceptor agonist; which reduces anesthetic requirements for patients by providing significant sedation.,C1(=C(C(=C(C=C1)C)C)[C@@H](C2NC=NC=2)C).Cl,202.75,https://www.selleckchem.com/products/dexmedetomidine-hcl-precedex.html,Neuronal Signaling,,L1700-Selleck-Bioactive-Compound-Library
140,SelleckChem002 1to5,SP0142-A,F21,Tolfenamic Acid,S1959,SW196753-3,2.0,m,21,6,192882745.0,261.7,13710-19-5,free base,COX,Tolfenamic acid is a COX-2 inhibitor with IC50 of 0.2 _M.,C1(NC2=CC=CC(=C2C)Cl)=C(C=CC=C1)C(O)=O,198.0,http://www.selleckchem.com/products/tolfenamic-acid.html,Neuronal Signaling,,L1700-Selleck-Bioactive-Compound-Library
141,SelleckChem002 1to5,SP0142-A,F22,Rasagiline Mesylate,S2102,SW219410-1,2.0,m,22,6,192883536.0,267.34,161735-79-1,mesylate,MAO,Rasagiline Mesylate is a new MAO-B inhibitor for the treatment of idiopathic Parkinson's disease.,C1(=CC=C2C(=C1)[C@H](CC2)NCC#C).O=S(=O)(C)O,198.0,http://www.selleckchem.com/products/rasagiline-mesylate.html,Metabolism,,L1300-Selleck-FDA-Approved-Drug-Library
146,SelleckChem002 1to5,SP0142-A,G03,Quizartinib (AC220),S1526,SW218131-2,2.0,m,3,7,192901998.0,560.67,950769-58-1,free base,FLT3,Quizartinib (AC220) is a second-generation FLT3 inhibitor for Flt3(ITD/WT) with IC50 of 1.1 nM/4.2 nM; 10-fold more selective for Flt3 than KIT; PDGFR_; PDGFR_; RET; and CSF-1R. Phase 1/2.,C1=C(C=CC(=C1)C2N=C3N(C=2)C4C(S3)=CC(=CC=4)OCCN5CCOCC5)NC(NC6C=C(ON=6)C(C)(C)C)=O,59.0,http://www.selleckchem.com/products/AC-220.html,Angiogenesis,,L1700-Selleck-Bioactive-Compound-Library
147,SelleckChem002 1to5,SP0142-A,G04,Trichlormethiazide,S1667,SW197095-3,2.0,m,4,7,192896822.0,380.66,133-67-5,free base,Others,Trichlormethiazide(Achletin) is a diuretic with properties similar to those of hydrochlorothiazide.,C1(=C(C=C2C(=C1)NC(NS2(=O)=O)C(Cl)Cl)S(=O)(=O)N)Cl,141.0,http://www.selleckchem.com/products/Trichlormethiazide(Achletin).html,Others,,L1700-Selleck-Bioactive-Compound-Library
148,SelleckChem002 1to5,SP0142-A,G05,CP-673451,S1536,SW219734-1,2.0,m,5,7,192962916.0,417.5,343787-29-1,free base,PDGFR,CP 673451 is a selective inhibitor of PDGFR_/_ with IC50 of 10 nM/1 nM; exhibits >450-fold selectivity over other angiogenic receptors; has antiangiogenic and antitumor activity.,C1=CC(=C2C(=C1)C=CC(=N2)N3C4=CC=C(C=C4N=C3)OCCOC)N5CCC(CC5)N,100.0,http://www.selleckchem.com/products/CP-673451.html,Protein Tyrosine Kinase,,L1700-Selleck-Bioactive-Compound-Library
149,SelleckChem002 1to5,SP0142-A,G06,Flurbiprofen,S1679,SW202926-2,2.0,m,6,7,192895809.0,244.26,5104-49-4,free base,Others,Flurbiprofen is a member of the phenylalkanoic acid derivative family of non-steroidal anti-inflammatory drugs (NSAIDs).,C1(=C(C=CC(=C1)[C@@H](C(O)=O)C)C2=CC=CC=C2)F,200.0,http://www.selleckchem.com/products/Flurbiprofen(Ansaid).html,Others,,L1700-Selleck-Bioactive-Compound-Library
150,SelleckChem002 1to5,SP0142-A,G07,Dapagliflozin,S1548,SW219361-1,2.0,m,7,7,192927262.0,408.87,461432-26-8,free base,SGLT,Dapagliflozin is a potent and selective hSGLT2 inhibitor with EC50 of 1.1 nM; exhibiting 1200-fold selectivity over hSGLT1. Phase 3.,C1(=CC=C(C(=C1)CC2=CC=C(C=C2)OCC)Cl)[C@@H]3O[C@@H]([C@H]([C@@H]([C@@H]3O)O)O)CO,200.0,http://www.selleckchem.com/products/Dapagliflozin.html,GPCR & G Protein,,L1700-Selleck-Bioactive-Compound-Library
151,SelleckChem002 1to5,SP0142-A,G08,Praziquantel,S1691,SW196645-3,2.0,m,8,7,192895374.0,312.41,55268-74-1,free base,Others,Praziquantel is an anthelmintic effective against flatworms.,C1=CC=C2C(=C1)C3N(CC2)C(CN(C3)C(C4CCCCC4)=O)=O,201.0,http://www.selleckchem.com/products/Praziquantel(Biltricide).html,Others,,L1700-Selleck-Bioactive-Compound-Library
152,SelleckChem002 1to5,SP0142-A,G09,VX-809 (Lumacaftor),S1565,SW219911-1,2.0,m,9,7,179679248.0,452.41,936727-05-8,free base,CFTR,VX-809 acts to correct CFTR mutations common in cystic fibrosis by increasing mutant CFTR (F508del-CFTR) maturation;EC50 of 0.1 _M. Phase 3.,C12=C(C=C(C=C1)C3(C(NC4=NC(=C(C=C4)C)C5=CC=CC(=C5)C(O)=O)=O)CC3)OC(O2)(F)F,201.0,http://www.selleckchem.com/products/VX-809.html,Transmembrane Transporters,,L1700-Selleck-Bioactive-Compound-Library
153,SelleckChem002 1to5,SP0142-A,G10,Progesterone,S1705,SW219996-1,2.0,m,10,7,192872267.0,314.46,57-83-0,free base,Others,Progesterone is a C-21 steroid hormone.,C1C(C=C2[C@](C1)([C@]3([C@@](CC2)([C@]4([C@](CC3)([C@@H](CC4)C(C)=O)C)[H])[H])[H])C)=O,69.0,http://www.selleckchem.com/products/Progesterone(Prometrium).html,Others,,L1700-Selleck-Bioactive-Compound-Library
154,SelleckChem002 1to5,SP0142-A,G11,RO4929097,S1575,SW220263-1,2.0,m,11,7,192928674.0,469.4,847925-91-1,Free Base,Gamma-secretase,RO4929097 is a _ secretase inhibitor with IC50 of 4 nM; inhibiting cellular processing of A_40 and Notch with EC50 of 14 nM and 5 nM; respectively. Phase 2.,O=C1NC2=C(C3=C([C@H]1NC(C(C(NCC(C(F)(F)F)(F)F)=O)(C)C)=O)C=CC=C3)C=CC=C2,94.0,www.selleckchem.com/products/RO4929097.html,Proteases,,L1700-Selleck-Bioactive-Compound-Library
155,SelleckChem002 1to5,SP0142-A,G12,Glyburide,S1716,SW195828-5,2.0,m,12,7,192895838.0,494.0,10238-21-8,free base,Others,Glyburide (Diabeta) is an anti-diabetic compound in a class of medications known as sulfonylureas; closely related to sulfa agents.,C1CCCC(C1)NC(NS(C2=CC=C(C=C2)CCNC(C3=C(C=CC(=C3)Cl)OC)=O)(=O)=O)=O,200.0,http://www.selleckchem.com/products/Glyburide(Diabeta).html,Others,,L1300-Selleck-FDA-Approved-Drug-Library
156,SelleckChem002 1to5,SP0142-A,G13,Reserpine,S1601,SW196458-3,2.0,m,13,7,181354093.0,608.68,50-55-5,free base,Others,Reserpine is an indole alkaloid antipsychotic and antihypertensive drug that has been used for the control of high blood pressure and for the relief of psychotic symptoms.,C12=C([C@@]3(N(CC1)C[C@@]4([C@](C3)([C@@H]([C@H]([C@@H](C4)OC(=O)C5=CC(=C(C(=C5)OC)OC)OC)OC)C(OC)=O)[H])[H])[H])NC6=C2C=CC(=C6)OC,21.0,http://www.selleckchem.com/products/Reserpine.html,Others,,L1700-Selleck-Bioactive-Compound-Library
157,SelleckChem002 1to5,SP0142-A,G14,Indapamide,S1730,SW198686-2,2.0,m,14,7,192895531.0,365.83,26807-65-8,free base,Others,Indapamide(Lozol) is a non-thiazide sulphonamide diuretic compound; generally used in the treatment of hypertension; as well as decompensated cardiac failure.,C1=C(C=C(C(=C1)Cl)S(N)(=O)=O)C(NN2C3=C(CC2C)C=CC=C3)=O,199.0,http://www.selleckchem.com/products/Indapamide(Lozol).html,Others,,L1700-Selleck-Bioactive-Compound-Library
158,SelleckChem002 1to5,SP0142-A,G15,Metolazone,S1610,SW196612-3,2.0,m,15,7,192904893.0,365.83,17560-51-9,free base,Others,Metolazone(Zaroxolyn) is primarily used to treat congestive heart failure and high blood pressure.,C1(=C(C=C2C(=C1)NC(N(C2=O)C3=CC=CC=C3C)C)S(=O)(=O)N)Cl,199.0,http://www.selleckchem.com/products/Metolazone(Zaroxolyn).html,Others,,L1700-Selleck-Bioactive-Compound-Library
159,SelleckChem002 1to5,SP0142-A,G16,Thiabendazole,S1739,SW196947-3,2.0,m,16,7,192874357.0,201.25,148-79-8,free base,Others,Thiabendazole inhibites the mitochondrial helminth-specific enzyme; fumarate reductase; with anthelminthic property. ,N1=CSC=C1C2NC3=C(N=2)C=CC=C3,198.0,http://www.selleckchem.com/products/Thiabendazole.html,Others,,L1300-Selleck-FDA-Approved-Drug-Library
160,SelleckChem002 1to5,SP0142-A,G17,Prednisone,S1622,SW219986-1,2.0,m,17,7,192896400.0,358.43,53-03-2,free base,Others,Prednisone (Adasone) is a synthetic corticosteroid agent that is particularly effective as an immunosuppressant compound.,C1C(C=C2[C@](C=1)([C@]3([C@@](CC2)([C@]4([C@](CC3=O)([C@@](CC4)(C(CO)=O)O)C)[H])[H])[H])C)=O,200.0,http://www.selleckchem.com/products/Prednisone.html,Others,,L1700-Selleck-Bioactive-Compound-Library
161,SelleckChem002 1to5,SP0142-A,G18,Oxybutynin (Ditropan),S1754,SW196787-3,2.0,m,18,7,194475854.0,357.49,5633-20-5,Neurological Disease,AChR,Oxybutynin (Ditropan) is an anticholinergic medication used to relieve urinary and bladder difficulties.,C1(=CC=CC=C1)C(C2CCCCC2)(C(=O)OCC#CCN(CC)CC)O,201.4,https://www.selleckchem.com/products/Oxybutynin(Ditropan).html,Neuronal Signaling,,L1700-Selleck-Bioactive-Compound-Library
162,SelleckChem002 1to5,SP0142-A,G19,Allopurinol Sodium,S1631,SW199406-3,2.0,m,19,7,179701752.0,159.1,17795-21-0,Sodium Salt,Others,Allopurinol Sodium  is a xanthine oxidase inhibitor with an IC50 of 7.82±0.12 _M.,C1(=NC2=C(C(N1)=O)C=NN2).[Na+],32.0,www.selleckchem.com/products/Allopurinol-Sodium(Aloprim).html,Others,,L1700-Selleck-Bioactive-Compound-Library
163,SelleckChem002 1to5,SP0142-A,G20,Beta Carotene,S1767,SW220035-1,2.0,m,20,7,192884627.0,536.87,7235-40-7,free base,Others,Beta Carotene is an organic compound and classified as a terpenoid. It is a precursor (inactive form) of vitamin A.,C1CCC(C(=C1C)/C=C/C(=C/C=C/C(=C/C=C/C=C(/C=C/C=C(/C=C/C2=C(CCCC2(C)C)C)C)C)C)C)(C)C,7.45,http://www.selleckchem.com/products/Beta-Carotene.html,Others,,L1700-Selleck-Bioactive-Compound-Library
164,SelleckChem002 1to5,SP0142-A,G21,Ursodiol,S1643,SW219597-1,2.0,m,21,7,192894270.0,392.57,128-13-2,free base,Others,Ursodiol reduces cholesterol absorption and is used to dissolve (cholesterol) gallstones. (IC50=0.22 _M,C1[C@H](C[C@@]2([C@](C1)([C@]3([C@@]([C@H](C2)O)([C@]4([C@](CC3)([C@@](CC4)([C@H](C)CCC(O)=O)[H])C)[H])[H])[H])C)[H])O,201.0,http://www.selleckchem.com/products/Ursodiol(Actigal).html,Others,,L1700-Selleck-Bioactive-Compound-Library
165,SelleckChem002 1to5,SP0142-A,G22,Azacitidine,S1782,SW219133-1,2.0,m,22,7,192903961.0,244.2,320-67-2,free base,DNA Methyltransferase,Azacitidine is a nucleoside analogue of cytidine that specifically inhibits DNA methylation by trapping DNA methyltransferases.,[C@H]1([C@H](O[C@H]([C@H]1O)N2C(N=C(N=C2)N)=O)CO)O,200.0,http://www.selleckchem.com/products/Azacitidine(Vidaza).html,DNA Damage,,L1700-Selleck-Bioactive-Compound-Library
170,SelleckChem002 1to5,SP0142-A,H03,Amlodipine besylate (Norvasc),S1813,SW198880-2,2.0,m,3,8,194475366.0,567.05,111470-99-6,Cardiovascular Disease,,Amlodipine (Norvasc) is a long-acting calcium channel blocker with an IC50 of 1.9 nM.,N1(C(=C(C(C(=C1C)C(=O)OC)C2=C(C=CC=C2)Cl)C(=O)OCC)COCCN).C3=C(C=CC=C3)S(O)(=O)=O,,,,,L1700-Selleck-Bioactive-Compound-Library
171,SelleckChem002 1to5,SP0142-A,H04,Lacidipine,S1994,SW219840-1,2.0,m,4,8,192918050.0,455.54,103890-78-4,free base,Calcium Channel,Lacidipine (Lacipil; Motens) is a L-type calcium channel blocker. ,C1=CC=CC(=C1C2C(=C(NC(=C2C(OCC)=O)C)C)C(OCC)=O)/C=C/C(=O)OC(C)(C)C,199.0,http://www.selleckchem.com/products/lacidipine-lacipil-motens.html,Transmembrane Transporters,,L1700-Selleck-Bioactive-Compound-Library
172,SelleckChem002 1to5,SP0142-A,H05,Carvedilol,S1831,SW197547-3,2.0,m,5,8,192879577.0,406.47,72956-09-3,free base,Adrenergic Receptor,Carvedilol is a non-selective beta blocker/alpha-1 blocker with an IC50 of 3.8 _M for inhibition of LDL oxidation.,C12=CC=CC(=C1C3=C(N2)C=CC=C3)OCC(CNCCOC4=CC=CC=C4OC)O,199.0,http://www.selleckchem.com/products/carvedilol.html,Neuronal Signaling,,L1700-Selleck-Bioactive-Compound-Library
173,SelleckChem002 1to5,SP0142-A,H06,PF-573228,S2013,SW220240-1,2.0,m,6,8,192885970.0,491.49,869288-64-2,free base,FAK,PF-573228 is an ATP-competitive inhibitor of FAK with IC50 of 4 nM; ~50- to 250-fold selective for FAK than Pyk2; CDK1/7 and GSK-3_.,N1C(CCC2C=C(C=CC1=2)NC3N=C(C(=CN=3)C(F)(F)F)NCC4C=C(C=CC=4)S(=O)(=O)C)=O,52.0,http://www.selleckchem.com/products/pf-573228.html,Angiogenesis,,L1700-Selleck-Bioactive-Compound-Library
174,SelleckChem002 1to5,SP0142-A,H07,Cimetidine,S1845,SW196380-2,2.0,m,7,8,192918096.0,252.34,51481-61-9,free base,Histamine Receptor,Cimetidine(Tagamet); a histamine congener; competitively inhibits histamine binding to histamine H2 receptors.,C1(=C(N=CN1)CSCCN/C(=N/C#N)NC)C,202.0,http://www.selleckchem.com/products/Cimetidine(Tagamet).html,Neuronal Signaling,,L1700-Selleck-Bioactive-Compound-Library
175,SelleckChem002 1to5,SP0142-A,H08,Urapidil HCl,S2025,SW197244-4,2.0,m,8,8,192902234.0,423.94,64887-14-5,hydrochloride,5-HT Receptor,Urapidil hydrochloride is a hydrochloride salt form of urapidil which is _1-adrenoceptor antagonist and 5-HT1A receptor agonist with pIC50 of 6.13 and 6.4 respectively.,N1(C(N(C(=CC1=O)NCCCN2CCN(CC2)C3=CC=CC=C3OC)C)=O)C.Cl,56.0,http://www.selleckchem.com/products/urapidil-hydrochloride.html,Neuronal Signaling,,L1700-Selleck-Bioactive-Compound-Library
176,SelleckChem002 1to5,SP0142-A,H09,Diltiazem HCl,S1865,SW196487-3,2.0,m,9,8,192903344.0,450.98,33286-22-5,hydrochloride,Others,Diltiazem HCl (Tiazac) is a benzothiazepine derivative with vasodilating action due to its antagonism of the actions of the calcium ion in membrane functions.,C12(N(C([C@@H]([C@@H](SC=1C=CC=C2)C3=CC=C(C=C3)OC)OC(C)=O)=O)CCN(C)C).Cl,199.0,http://www.selleckchem.com/products/Diltiazem-HCl(Tiazac).html,Others,,L1700-Selleck-Bioactive-Compound-Library
177,SelleckChem002 1to5,SP0142-A,H10,Aspartame,S2036,SW219179-1,2.0,m,10,8,192867623.0,294.3,22839-47-0,free base,Others,Aspartame is an artificial; non-saccharide sweetener used as a sugar substitute in some foods and beverages.,C(C[C@@H](C(N[C@H](C(OC)=O)CC1=CC=CC=C1)=O)N)(O)=O,112.0,http://www.selleckchem.com/products/aspartame.html,Others,,L1700-Selleck-Bioactive-Compound-Library
178,SelleckChem002 1to5,SP0142-A,H11,Sparfloxacin,S1884,SW199632-2,2.0,m,11,8,192883992.0,392.4,110871-86-8,free base,Others,Sparfloxacin is a fluoroquinolone antibiotic; shows broad and potent antibacterial activity.,[C@@H]1(N[C@H](CN(C1)C2=C(C3=C(C(=C2F)N)C(C(=CN3C4CC4)C(O)=O)=O)F)C)C,22.0,http://www.selleckchem.com/products/sparfloxacin.html,Others,,L1700-Selleck-Bioactive-Compound-Library
179,SelleckChem002 1to5,SP0142-A,H12,Doxifluridine,S2045,SW220237-1,2.0,m,12,8,192871554.0,246.19,3094-09-5,free base,Others,Doxifluridine is a thymidine phosphorylase activator for PC9-DPE2 cells with IC50 of 0.62 _M.,N1C(C(=CN(C1=O)[C@@H]2O[C@@H]([C@H]([C@@H]2O)O)C)F)=O,199.03,http://www.selleckchem.com/products/doxifluridine.html,Others,,L1700-Selleck-Bioactive-Compound-Library
180,SelleckChem002 1to5,SP0142-A,H13,Hydroxyurea,S1896,SW218071-2,2.0,m,13,8,192925614.0,76.05,127-07-1,free base,Others,Hydroxyurea is an antineoplastic agent that inhibits DNA synthesis through the inhibition of ribonucleoside diphosphate reductase.,N(C(N)=O)O,197.0,http://www.selleckchem.com/products/Hydroxyurea(Cytodrox).html,Others,,L1700-Selleck-Bioactive-Compound-Library
181,SelleckChem002 1to5,SP0142-A,H14,Cyclophosphamide monohydrate,S2057,SW199628-3,2.0,m,14,8,192887482.0,279.1,6055-19-2,Cancer,DNA Alkylator,Cyclophosphamide Monohydrate is a nitrogen mustard alkylating agent; it attaches the alkyl group to the guanine base of DNA; shown to crosslink DNA; causing strand breakage and inducing mutations.,C1(CNP(OC1)(=O)N(CCCl)CCCl).O,200.64,https://www.selleckchem.com/products/cyclophosphamide-monohydrate.html,DNA Damage,,L1700-Selleck-Bioactive-Compound-Library
182,SelleckChem002 1to5,SP0142-A,H15,Metronidazole,S1907,SW196613-4,2.0,m,15,8,192867537.0,171.15,443-48-1,free base,Others,Metronidazole(Flagyl)is a nitroimidazole antibiotic medication used particularly for anaerobic bacteria and protozoa.,N1(CCO)C(=CN=C1C)[N+](=O)[O-],198.0,http://www.selleckchem.com/products/Metronidazole(Flagyl).html,Others,,L1700-Selleck-Bioactive-Compound-Library
183,SelleckChem002 1to5,SP0142-A,H16,Moxonidine,S2066,SW196502-4,2.0,m,16,8,192881071.0,241.68,75438-57-2,free base,Others,Moxonidine is a selective agonist at the imidazoline receptor subtype 1; used as antihypertensive agent.,N1=C(N=C(C(=C1Cl)NC2=NCCN2)OC)C,99.0,http://www.selleckchem.com/products/moxonidine.html,Others,,L1700-Selleck-Bioactive-Compound-Library
184,SelleckChem002 1to5,SP0142-A,H17,Crystal Violet,S1917,SW219351-1,2.0,m,17,8,192954656.0,407.98,548-62-9,chlorate,Others,Crystal violet is a triarylmethane dye.,C1(=CC(=CC=C1N(C)C)C(C2=CC=C(C=C2)N(C)C)=C3C=CC(C=C3)=[N+](C)C).[Cl-],200.0,http://www.selleckchem.com/products/Crystal-violet.html,Others,,L1700-Selleck-Bioactive-Compound-Library
185,SelleckChem002 1to5,SP0142-A,H18,Clevidipine Butyrate,S2080,SW220087-1,2.0,m,18,8,192954777.0,456.32,167221-71-8,free base,Calcium Channel,Cleviprex (Clevidipine) is a dihydropyridine calcium channel blocker use as agent for the reduction of blood pressure.,CCCC(OCOC(C1=C(NC(=C(C1C2=CC=CC(=C2Cl)Cl)C(OC)=O)C)C)=O)=O,199.0,http://www.selleckchem.com/products/cleviprex-clevidipine.html,Transmembrane Transporters,,L1700-Selleck-Bioactive-Compound-Library
186,SelleckChem002 1to5,SP0142-A,H19,Levofloxacin,S1940,SW219935-1,2.0,m,19,8,192883913.0,361.37,100986-85-4,free base,Others,Levofloxacin is a synthetic fluoroquinolone (fluoroquinolones) antibacterial agent.,C12=C3C=C(C(=C1OC[C@](N2C=C(C3=O)C(=O)O)(C)[H])N4CCN(CC4)C)F,66.0,http://www.selleckchem.com/products/Levofloxacin(Levaquin).html,Others,,L1700-Selleck-Bioactive-Compound-Library
187,SelleckChem002 1to5,SP0142-A,H20,Betaxolol,S2091,SW196917-5,2.0,m,20,8,192891194.0,307.43,659-18-7,free base,Adrenergic Receptor,Betaxolol is a selective beta1 adrenergic receptor blocker used in the treatment of hypertension and glaucoma.,C1=CC(=CC=C1CCOCC2CC2)OCC(CNC(C)C)O,201.0,http://www.selleckchem.com/products/betaxolol-betoptic.html,Neuronal Signaling,,L1700-Selleck-Bioactive-Compound-Library
188,SelleckChem002 1to5,SP0142-A,H21,Pranoprofen,S1960,SW199147-2,2.0,m,21,8,192882525.0,255.27,52549-17-4,free base,Others,Pranoprofen is a PGE2 inhibitor with IC50 of 7.5 _M.,C1=CN=C2C(=C1)CC3=C(O2)C=CC(=C3)C(C(O)=O)C,199.0,http://www.selleckchem.com/products/pranoprofen.html,Others,,L1700-Selleck-Bioactive-Compound-Library
189,SelleckChem002 1to5,SP0142-A,H22,Naltrexone HCl,S2103,SW196619-3,2.0,m,22,8,192954799.0,377.86,16676-29-2,hydrochloride,Opioid Receptor,Naltrexone is an opioid receptor antagonist with IC50 of 8 nM used primarily in the management of alcohol dependence and opioid dependence.,C1(=C(C2=C3C(=C1)C[C@@H]4[C@]5([C@@]3([C@H](C(CC5)=O)O2)CCN4CC6CC6)O)O).Cl,37.0,http://www.selleckchem.com/products/naltrexone-hcl.html,Neuronal Signaling,,L1700-Selleck-Bioactive-Compound-Library
194,SelleckChem002 1to5,SP0142-A,I03,LY2811376,S1528,SW219874-1,2.0,m,3,9,179747242.0,320.36,1194044-20-6,free base,Beta Amyloid;Gamma-secretase,LY2811376 is the first orally available non-peptidic _-secretase(BACE1) inhibitor with IC50 of 239 nM-249 nM; that act to decrease A_ secretion with EC50 of 300 nM; demonstrated to have 10-fold selectivity towards BACE1 over BACE2; and more than 50-fold inhibition over other aspartic proteases including cathepsin D; pepsin; or renin. Phase 1.,C1=NC=C(C=N1)C2=C(C=C(C(=C2)[C@]3(N=C(SCC3)N)C)F)F,49.0,http://www.selleckchem.com/products/LY2811376.html,Proteases,,L1700-Selleck-Bioactive-Compound-Library
195,SelleckChem002 1to5,SP0142-A,I04,Loteprednol etabonate,S1669,SW219981-1,2.0,m,4,9,192897536.0,466.95,82034-46-6,free base,Others,Loteprednol etabonate is an anti-inflammatory corticosteroid used in ophthalmology.,C1C(C=C2[C@](C=1)([C@]3([C@@](CC2)([C@]4([C@](C[C@H]3O)([C@@](CC4)(C(OCCl)=O)OC(OCC)=O)C)[H])[H])[H])C)=O,199.0,http://www.selleckchem.com/products/Loteprednol-etabonate.html,Others,,L1700-Selleck-Bioactive-Compound-Library
