384 Plate ID,Plate Map,Well,Human Readable Name,CatNumber,MoleculeID,Concentration,Unit,Well X,Well Y,Barcode,M.w.,CAS Number,Targets,Information,Smiles,Max Solubility in DMSO,URL,Pathway,Notes,sample_type
SelleckChem007,SP0141-A,I06,Bafetinib (INNO-406),S1369,SW220217-1,10,m,6,9,179687172,576.62,859212-16-1,Bcr-Abl,Bafetinib (INNO-406) is a potent and selective dual Bcr-Abl/Lyn inhibitor with IC50 of 5.8 nM/19 nM; does not inhibit the phosphorylation of the T315I mutant and is less potent to PDGFR and c-Kit. Phase 2. ,N1=CN=CC(=C1)C2=CN=C(N=C2)NC3=CC(=CC=C3C)NC(=O)C4=CC=C(C(=C4)C(F)(F)F)CN5CC[C@@H](C5)N(C)C,173.42,https://www.selleckchem.com/products/Bafetinib.html,Angiogenesis,,sample
SelleckChem007,SP0141-A,I07,Cyclosporine ,S1514,SW219558-1,10,m,7,9,192896715,1202.61,79217-60-0,Others,Cyclosporine (Neoral) is an immunosuppressant drug.,C1(N(C)C(C(NC(C(NC(C(CC(C)C)N(C(C(NC(C(CC(C)C)N(C)C(=O)CN(C)C(C(CC)NC(C(N(C(C(N(C(=O)C(N(C)C1=O)CC(C)C)C)C(C)C)=O)C)[C@@H]([C@@H](C/C=C/C)C)O)=O)=O)=O)C(C)C)=O)C)=O)C)=O)C)=O)CC(C)C,123,http://www.selleckchem.com/products/Cyclosporine.html,Others,,sample
SelleckChem007,SP0141-A,I08,Phenylbutazone ,S1654,SW199456-2,10,m,8,9,192896561,308.37,50-33-9,Others,Phenylbutazone(Butazolidin; Butatron) is used as a non-steroidal anti-inflammatory agent for the treatment of chronic pain; including the symptoms of arthritis.,N1(N(C(C(C1=O)CCCC)=O)C2=CC=CC=C2)C3=CC=CC=C3,201,http://www.selleckchem.com/products/Phenylbutazone(Butazolidin).html,Others,,sample
SelleckChem007,SP0141-A,I09,Ranitidine,S1801,SW196800-3,10,m,9,9,194475372,350.86,66357-59-3,Histamine Receptor,Ranitidine is a histamine H2-receptor antagonist with IC50 of 3.3 ± 1.4 _M. ,N(CC1=CC=C(O1)CSCCN/C(=C/[N+](=O)[O-])NC)(C)C.Cl,199,http://www.selleckchem.com/products/Ranitidine-hydrochloride(Zantac).html,Neuronal Signaling,,sample
SelleckChem007,SP0141-A,I10,Aripiprazole,S1975,SW197521-3,10,m,10,9,192954681,448.39,129722-12-9,5-HT Receptor,Aripiprazole is a human 5-HT1A receptor partial agonist with a Ki of 4.2 nM.,C1=C(C=C2C(=C1)CCC(N2)=O)OCCCCN3CCN(CC3)C4=C(C(=CC=C4)Cl)Cl,200,http://www.selleckchem.com/products/aripiprazole-abilify.html,Neuronal Signaling,,sample
SelleckChem007,SP0141-A,I11,Probucol,S2119,SW196648-3,10,m,11,9,192869956,516.84,23288-49-5,Others,Probucol is an anti-hyperlipidemic drug by lowering the level of cholesterol in the bloodstream by increasing the rate of LDL catabolism.,C1(=C(C(=CC(=C1)SC(SC2C=C(C(=C(C=2)C(C)(C)C)O)C(C)(C)C)(C)C)C(C)(C)C)O)C(C)(C)C,199,http://www.selleckchem.com/products/probucol.html,Others,,sample
SelleckChem007,SP0141-A,I12,Azomycin,S2267,SW220260-1,10,m,12,9,192864717,113.07,527-73-1,Others,Azomycin is an antimicrobial antibiotic produced by a strain of Nocardia mesenterica.,O=[N+](C1=NC=CN1)[O-],203,http://www.selleckchem.com/products/Azomycin(2-Nitroimidazole).html,Others,,sample
SelleckChem007,SP0141-A,I13,Gastrodin,S2383,SW219064-1,10,m,13,9,192874766,286.28,62499-27-8,Others,Gastrodin; an anti-inflammatory polyphenol extracted from Chinese natural herbal Gastrodia elata Blume.; benefits neurodegenerative diseases.,[C@@H]1([C@@H]([C@H]([C@@H](O[C@H]1CO)OC2=CC=C(C=C2)CO)O)O)O,174,http://www.selleckchem.com/products/Gastrodin(Gastrodine).html,Others,,sample
SelleckChem007,SP0141-A,I14,Tenoxicam,S2512,SW219788-1,10,m,14,9,192890998,337.37832,59804-37-4,Others,Tenoxicam is a good HO. radicals scavenger with an IC50 of 56.7 _M,C1=CC=C(N=C1)NC(=O)C2N(S(C3=C(C=2O)SC=C3)(=O)=O)C,201,http://www.selleckchem.com/products/Tenoxicam(Mobiflex).html,Others,,sample
SelleckChem007,SP0141-A,I15,NPS-2143,S2633,SW219455-1,10,m,15,9,192881999,408.92,284035-33-2,CaSR,NPS 2143 is a novel potent and selective antagonist of Ca(2+) receptor with IC50 of 43 nM.,C1(=CC=CC(=C1C#N)OC[C@@H](CNC(CC2=CC=C3C(=C2)C=CC=C3)(C)C)O)Cl,200,http://www.selleckchem.com/products/nps-2143.html,GPCR & G Protein,,sample
SelleckChem007,SP0141-A,I16,PF-5274857,S2777,SW219321-1,10,m,16,9,192896129,436.96,1373615-35-0,Hedgehog/Smoothened,PF-5274857 is a potent and selective Smoothened (Smo) antagonist; inhibits Hedgehog (Hh) signaling with IC50 and Ki of 5.8 nM and 4.6 nM; respectively; and can penetrate the blood_brain barrier.,C1(=CC(=C(N=C1)C2=CC(=NC=C2Cl)N3CCN(CC3)C(=O)CCS(C)(=O)=O)C)C,212,http://www.selleckchem.com/products/pf-5274857.html,Stem Cells &  Wnt,,sample
SelleckChem007,SP0141-A,I17,PF 477736,S2904 ,SW219656-2,10,m,17,9,192891628,419.48,952021-60-2,Chk-1/-2 Inhibitor,PF-477736 is a selective; potent and ATP-competitive Chk1 inhibitor with Ki of 0.49 nM and also inhibits VEGFR2; Aurora-A; FGFR3; Flt3; Fms (CSF1R); Ret and Yes. It shows ~100-fold selectivity for Chk1 than Chk2. Phase 1. ,C1C(CCCC1)[C@@H](N)C(=O)NC2=CC3=C4C(=C2)C(NN=CC(=C(N3)C5C=NN(C=5)C)4)=O,14.3,https://www.selleckchem.com/products/pf-477736.html,Cell Cycle,,sample
SelleckChem007,SP0141-A,I18,Biotin (Vitamin B7),S3130,SW219564-1,10,m,18,9,192931860,244.31,58-85-5,Others,Biotin is a water-soluble B-vitamin and is necessary for cell growth; the production of fatty acids; and the metabolism of fats and amino acids.,C1(N[C@@]2([C@](N1)([C@H](SC2)CCCCC(=O)O)[H])[H])=O,200,http://www.selleckchem.com/products/biotin-vitamin-b7.html,Others,,sample
SelleckChem007,SP0141-A,I19,Valdecoxib,S4049,SW197564-2,10,m,19,9,179602798,314.36,181695-72-7,COX,Valdecoxib is a potent and selective inhibitor of COX-2 with IC50 of 5 nM.,C1=CC=CC(=C1)C2=NOC(=C2C3=CC=C(C=C3)S(N)(=O)=O)C,200,http://www.selleckchem.com/products/valdecoxib.html,Neuronal Signaling,,sample
SelleckChem007,SP0141-A,I20,Teriflunomide,S4169,SW219377-1,10,m,20,9,192872598,270.21,108605-62-5,Others,Teriflunomide is the active metabolite of leflunomide; inhibiting pyrimidine de novo synthesis by blocking the enzyme dihydroorotate dehydrogenase; used as an immunomodulatory agent.,C1(=CC=C(C=C1)C(F)(F)F)NC(/C(=C(/C)O)C#N)=O,118,http://www.selleckchem.com/products/teriflunomide.html,Others,,sample
SelleckChem007,SP0141-A,I21,Oxiracetam,S4270,SW220157-1,10,m,21,9,192916474,158.16,62613-82-5,Others,Oxiracetam; a cyclic derivative of gamma-aminobutyric acid (GABA); is used as a nootropic drug to improve memory and learning.,N1(CC(O)CC1=O)CC(N)=O,31,www.selleckchem.com/products/oxiracetam.html,Others,,sample
SelleckChem007,SP0141-A,I22,Aceclidine HCl,S4376,SW220059-1,10,m,22,9,179607899,205.68,6109-70-2,,,CC(=O)OC1CN2CCC1CC2.Cl,,,,Does not exist on SelleckChem site,sample
SelleckChem007,SP0141-A,I23,,Bx,Bx-I23,,,,,,,,,,,,,,,vehicle_control
SelleckChem007,SP0141-A,I24,,Bx,Bx-I24,,,,,,,,,,,,,,,vehicle_control
SelleckChem007,SP0141-A,J01,,Bx,Bx-J01,,,,,,,,,,,,,,,vehicle_control
SelleckChem007,SP0141-A,J02,,Bx,Bx-J02,,,,,,,,,,,,,,,vehicle_control
SelleckChem007,SP0141-A,J03,GSK923295,S7090,SW208097-4,10,m,3,10,192916644,592.13,1088965-37-0,Kinesin,GSK923295 is a first-in-class; specific allosteric inhibitor of CENP-E kinesin motor ATPase with Ki of 3.2 nM; and less potent to mutant I182 and T183. Phase 1. ,C(C1C=C(C(=CC=1)OC(C)C)Cl)(=O)N[C@H](CNC(CN(C)C)=O)CC2C=CC(=CC=2)C3N=C4C(=CC=CN4C=3)[C@H](C)O,100,www.selleckchem.com/products/gsk923295.html,Cytoskeletal Signaling,,sample
SelleckChem007,SP0141-A,J04,AZD1981,S7263,SW219735-1,10,m,4,10,192932418,388.87,802904-66-1,GPR,AZD1981 is a potent; selective CRTh2 (DP2) receptor antagonist with IC50 of 4 nM; showing >1000-fold selectivity over more than 340 other enzymes and receptors; including DP1.,C1=CC(=C2C(=C1)N(C(=C2SC3=CC=C(C=C3)Cl)C)CC(=O)O)NC(C)=O,28,http://www.selleckchem.com/products/azd1981.html,Endocrinology & Hormones,,sample
SelleckChem007,SP0141-A,J05,VER-50589,S7459,SW220170-1,10,m,5,10,192930183,388.8,747413-08-7,HSP (e.g. HSP90),VER-50589 is a potent HSP90 inhibitor with IC50 of 21 nM for HSP90_.,,,,,,sample
SelleckChem007,SP0141-A,J06,Sabutoclax,S8061,SW219228-1,10,m,6,10,192884169,700.78,1228108-65-3,Bcl-2,Sabutoclax(BI-97C1) is a pan-Bcl-2 inhibitor; including Bcl-xL; Bcl-2; Mcl-1 and Bfl-1 with IC50  of 0.31 _M; 0.32 _M; 0.20 _M and 0.62 _M; respectively.,C1(=C(C(=C2C(=C1)C(=C(C(=C2)C)C3=C(C4=C(C=C3C)C(=C(C(=C4)O)O)C(=O)NC[C@H](C)C5=CC=CC=C5)O)O)C(=O)NC[C@H](C)C6=CC=CC=C6)O)O,100,www.selleckchem.com/products/sabutoclax.html,Apoptosis,,sample
SelleckChem007,SP0141-A,J07,,Bx,Bx-J07,,,,,,,,,,,,,,,vehicle_control
SelleckChem007,SP0141-A,J08,,Bx,Bx-J08,,,,,,,,,,,,,,,vehicle_control
SelleckChem007,SP0141-A,J09,,Bx,Bx-J09,,,,,,,,,,,,,,,vehicle_control
SelleckChem007,SP0141-A,J10,,Bx,Bx-J10,,,,,,,,,,,,,,,vehicle_control
SelleckChem007,SP0141-A,J11,,Bx,Bx-J11,,,,,,,,,,,,,,,vehicle_control
SelleckChem007,SP0141-A,J12,,Bx,Bx-J12,,,,,,,,,,,,,,,vehicle_control
SelleckChem007,SP0141-A,J13,,Bx,Bx-J13,,,,,,,,,,,,,,,vehicle_control
SelleckChem007,SP0141-A,J14,,Bx,Bx-J14,,,,,,,,,,,,,,,vehicle_control
SelleckChem007,SP0141-A,J15,,Bx,Bx-J15,,,,,,,,,,,,,,,vehicle_control
SelleckChem007,SP0141-A,J16,,Bx,Bx-J16,,,,,,,,,,,,,,,vehicle_control
SelleckChem007,SP0141-A,J17,,Bx,Bx-J17,,,,,,,,,,,,,,,vehicle_control
SelleckChem007,SP0141-A,J18,,Bx,Bx-J18,,,,,,,,,,,,,,,vehicle_control
SelleckChem007,SP0141-A,J19,,Bx,Bx-J19,,,,,,,,,,,,,,,vehicle_control
SelleckChem007,SP0141-A,J20,,Bx,Bx-J20,,,,,,,,,,,,,,,vehicle_control
SelleckChem007,SP0141-A,J21,,Bx,Bx-J21,,,,,,,,,,,,,,,vehicle_control
SelleckChem007,SP0141-A,J22,,Bx,Bx-J22,,,,,,,,,,,,,,,vehicle_control
SelleckChem007,SP0141-A,J23,,Bx,Bx-J23,,,,,,,,,,,,,,,vehicle_control
SelleckChem007,SP0141-A,J24,,Bx,Bx-J24,,,,,,,,,,,,,,,vehicle_control
SelleckChem007,SP0141-A,K01,,Bx,Bx-K01,,,,,,,,,,,,,,,vehicle_control
SelleckChem007,SP0141-A,K02,,Bx,Bx-K02,,,,,,,,,,,,,,,vehicle_control
SelleckChem007,SP0141-A,K03,Saracatinib (AZD0530),S1006,SW218134-2,10,m,3,11,192904584,542.03,379231-04-6,Src;Bcr-Abl,Saracatinib (AZD0530) is a potent Src inhibitor with IC50 of 2.7 nM; and potent to c-Yes; Fyn; Lyn; Blk; Fgr and Lck; less active for Abl and EGFR (L858R and L861Q). Phase 1/2.,C1=C(C=C2C(=C1OC3CCOCC3)C(=NC=N2)NC4=C(C=CC5=C4OCO5)Cl)OCCN6CCN(CC6)C,184,http://www.selleckchem.com/products/AZD0530.html,Angiogenesis,,sample
SelleckChem007,SP0141-A,K04,Triciribine,S1117,SW219112-1,10,m,4,11,192897701,320.3,35943-35-2,Akt,Triciribine is a DNA synthesis inhibitor; also inhibits Akt and HIV-1 with IC50 of 130 nM and 20 nM; respectively; does not inhibit PI3K/PDK1; 5000-fold less active in cells lacking adenosine kinase. Phase 1/2.,[C@H]1([C@@H]([C@H](O[C@@H]1N2C3=C4C(=C2)C(=NN(C4=NC=N3)C)N)CO)O)O,199,http://www.selleckchem.com/products/Triciribine.html,PI3K/Akt/mTOR,,sample
SelleckChem007,SP0141-A,K05,Etoposide,S1225,SW219048-1,10,m,5,11,192877808,588.56,33419-42-0,Topoisomerase,Etoposide is a semisynthetic derivative of podophyllotoxin; which inhibits DNA synthesis via topoisomerase II  inhibition activity.,[C@@]12([C@@]([C@@H](C3=C([C@@H]1C4=CC(=C(C(=C4)OC)O)OC)C=C5C(=C3)OCO5)O[C@@]6(O[C@]7([C@]([C@@H]([C@@H]6O)O)(O[C@@H](OC7)C)[H])[H])[H])(COC2=O)[H])[H],169,http://www.selleckchem.com/products/Etopophos.html,DNA Damage,,sample
SelleckChem007,SP0141-A,K06,Doripenem Hydrate,S1374,SW219223-1,10,m,6,11,192864274,438.52,364622-82-2,Others,Doripenem Hydrate is an ultra-broad spectrum injectable antibiotic.,C1([C@]([C@]2(N1C(=C([C@H]2C)S[C@@H]3CN[C@@H](C3)CNS(N)(=O)=O)C(=O)O)[H])([C@H](C)O)[H])=O.O,82,http://www.selleckchem.com/products/Doripenem-Hydrate.html,Others,,sample
SelleckChem007,SP0141-A,K07,Pracinostat (SB939),S1515,SW219429-1,10,m,7,11,181354833,358.48,929016-96-6,HDAC,SB939 is a potent pan-HDAC inhibitor with IC50 of 40-140 nM with exception for HDAC6. It has no activity against the class III isoenzyme SIRT I. Phase 2.,C1(=CC=C2C(=C1)N=C(N2CCN(CC)CC)CCCC)/C=C/C(NO)=O,200,http://www.selleckchem.com/products/SB939.html,Cytoskeletal Signaling,,sample
SelleckChem007,SP0141-A,K08,Ezetimibe ,S1655,SW219663-1,10,m,8,11,192898771,409.4,163222-33-1,Others,Ezetimibe (Zetia) is a compound that lowers cholesterol.,C1=C(C=CC(=C1)[C@H](CC[C@H]2C(N([C@H]2C3=CC=C(C=C3)O)C4=CC=C(C=C4)F)=O)O)F,200,http://www.selleckchem.com/products/Ezetimibe(Zetia).html,Others,,sample
SelleckChem007,SP0141-A,K09,Acadesine,S1802,SW219078-1,10,m,9,11,192903953,258.23,2627-69-2,AMPK,Acadesine results in accumulation of ZMP; which mimics the stimulating effect of AMP on AMPK and AMPK kinase. Phase 3.,[C@@H]1([C@H]([C@@H](O[C@H]1CO)N2C=NC(=C2N)C(=O)N)O)O,197.5,http://www.selleckchem.com/products/Acadesine.html,PI3K/Akt/mTOR,,sample
SelleckChem007,SP0141-A,K10,Methscopolamine,S1978,SW219038-1,10,m,10,11,192899821,398.29,155-41-9,AChR,Methscopolamine (Pamine) is a muscarinic acetylcholine receptor blocker. ,[Br-].[C@]12([C@@]3([C@]([C@@]([N+]1(C)C)(C[C@H](C2)OC([C@@H](C4=CC=CC=C4)CO)=O)[H])(O3)[H])[H])[H],200,http://www.selleckchem.com/products/Methscopolamine-bromide(Pamine).html,Neuronal Signaling,,sample
SelleckChem007,SP0141-A,K11,Arbidol HCl,S2120,SW154718-2,10,m,11,11,192870843,513.88,131707-23-8,Others,Arbidol is an antiviral treatment for influenza infection.,C1(=C(C=C2C(=C1CN(C)C)C(=C(N2C)CSC3=CC=CC=C3)C(OCC)=O)Br)O.Cl,200,http://www.selleckchem.com/products/Arbidol-hcl.html,Others,,sample
SelleckChem007,SP0141-A,K12,Baicalein,S2268,SW219229-1,10,m,12,11,192957686,270.24,491-67-8,P450 (e.g. CYP17),Baicalein is a CYP2C9 and prolyl endopeptidase inhibitor. ,C1(=C(C(=C2C(=C1)OC(=CC2=O)C3=CC=CC=C3)O)O)O,199,http://www.selleckchem.com/products/Baicalein.html,Metabolism,,sample
SelleckChem007,SP0141-A,K13,Hematoxylin,S2384,SW219095-1,10,m,13,11,192872869,302.28,517-28-2,Others,Hematoxylin (Hydroxybrazilin) is a compound that forms strongly colored complexes with certain metal ions; notably Fe(III) and Al(III) salts and a kind of stain in histology.,[C@]12([C@@](C3=C(OC1)C(=C(C=C3)O)O)(C4=C(C2)C=C(C(=C4)O)O)[H])O,201,http://www.selleckchem.com/products/Hematoxylin(Hydroxybrazilin).html,Others,,sample
SelleckChem007,SP0141-A,K14,Vardenafil HCl Trihydrate,S2515,SW197737-2,10,m,14,11,192865828,579.11,224785-90-4,PDE,Vardenafil HCl Trihydrate is a new type PDE inhibitor with IC50 of 0.7 and 180 nM for PDE5 and PDE1; respectively.,C1(N(CCN(C1)S(C2=CC=C(C(=C2)C3=NN4C(C(N3)=O)=C(N=C4CCC)C)OCC)(=O)=O)CC).Cl.O.O.O,200,http://www.selleckchem.com/products/Vardenafil(Vivanza).html,Metabolism,,sample
SelleckChem007,SP0141-A,K15,DCC-2036 (Rebastinib),S2634,SW219251-1,10,m,15,11,192913809,553.59,1020172-07-9,Bcr-Abl,DCC-2036 is a conformational control Bcr-Abl inhibitor for Abl1(WT) and Abl1(T315I) with IC50 of 0.8 nM and 4 nM; also inhibits SRC; LYN; FGR; HCK; KDR; FLT3; and Tie-2; and low activity to seen towards c-Kit. Phase 1/2.,C1(=C(C=C(C=C1)OC2=CC(=NC=C2)C(NC)=O)F)NC(NC3N(N=C(C=3)C(C)(C)C)C4=CC5=C(C=C4)N=CC=C5)=O,200,http://www.selleckchem.com/products/dcc-2036.html,Angiogenesis,,sample
SelleckChem007,SP0141-A,K16,GW842166X,S2778,SW219565-1,10,m,16,11,192948054,449.25,666260-75-9,Cannabinoid Receptor,GW842166X is a potent and highly selective agonist of cannabinoid receptor CB2 receptor with EC50 of 63 nM; shows no significant activity at CB1 receptor. Phase 2.,C1(N=C(C(=CN=1)C(=O)NCC2CCOCC2)C(F)(F)F)NC3C(=CC(=CC=3)Cl)Cl,44,http://www.selleckchem.com/products/gw-842166x.html,GPCR & G Protein,,sample
SelleckChem007,SP0141-A,K17,JNJ-7777120,S2905,SW219424-1,10,m,17,11,192947916,277.75,459168-41-3,Histamine Receptor,JNJ-7777120 is the first potent and selective non-imidazole histamine H4 receptor antagonist with Ki of 4.5 nM; exhibits >1000-fold selectivity over the other histamin receptors.,C1(=CC=C2C(=C1)C=C(N2)C(N3CCN(CC3)C)=O)Cl,201,http://www.selleckchem.com/products/jnj-7777120.html,Neuronal Signaling,,sample
SelleckChem007,SP0141-A,K18,Sulfamerazine,S3132,SW196334-3,10,m,18,11,192882160,264.3,127-79-7,Others,Sulfamerazine is a sulfonamide antibacterial.,C1(C=CC(=CC=1)N)S(=O)(=O)NC2N=C(C=CN=2)C,200,http://www.selleckchem.com/products/sulfamerazine.html,Others,,sample
SelleckChem007,SP0141-A,K19,Valganciclovir HCl,S4050,SW219178-1,10,m,19,11,192881228,390.82,175865-59-5,Others,Valganciclovir HCl is a prodrug for ganciclovir with antiviral activity used to treat cytomegalovirus infections. ,C(C)(C)[C@@H](C(OCC(CO)OCN1C=NC2C1N=C(NC2=O)N)=O)N.Cl,199,http://www.selleckchem.com/products/valganciclovir-hcl.html,Others,,sample
SelleckChem007,SP0141-A,K20,Coumarin,S4170,SW220278-1,10,m,20,11,192920548,146.14,91-64-5,Others,Coumarin is a secondary phytochemical with hepatotoxic and carcinogenic properties.,O1C(=O)C=CC2C=CC=CC1=2,198,http://www.selleckchem.com/products/coumarin.html,Others,,sample
SelleckChem007,SP0141-A,K21,3-Aminobenzamide ,S4273,SW219192-1,10,m,21,11,194474443,136.15,3544-24-9,PARP,3-Aminobenzamide is a competitive PARP inhibitor with Ki of 1.8 _M.,,,,,,sample
SelleckChem007,SP0141-A,K22,Imipramine HCl,S4377,SW196582-4,10,m,22,11,179607874,316.87,113-52-0,Others,Imipramine is a tricyclic antidepressant (TCA) of the dibenzazepine group; mainly used in the treatment of major depression and enuresis (inability to control urination).,CN(C)CCCN1C2=CC=CC=C2CCC3=CC=CC=C31.Cl,198.82,https://www.selleckchem.com/products/imipramine-hcl.html,Others,,sample
SelleckChem007,SP0141-A,K23,,Bx,Bx-K23,,,,,,,,,,,,,,,vehicle_control
SelleckChem007,SP0141-A,K24,,Bx,Bx-K24,,,,,,,,,,,,,,,vehicle_control
SelleckChem007,SP0141-A,L01,,Bx,Bx-L01,,,,,,,,,,,,,,,vehicle_control
SelleckChem007,SP0141-A,L02,,Bx,Bx-L02,,,,,,,,,,,,,,,vehicle_control
SelleckChem007,SP0141-A,L03,Zotarolimus(ABT-578),S7091,SW222245-1,10,m,3,12,192899553,966.21,221877-54-9,mTOR,Zotarolimus (ABT-578) is an analogue of rapamycin; and inhibits FKBP-12 binding with IC50 of 2.8 nM.,[C@H]1(CC[C@@H]2O[C@@]1(C(=O)C(=O)N3[C@@](CCCC3)(C(O[C@@H](CC([C@@H](/C=C(/[C@H]([C@H](C([C@@H](C[C@@H](/C=C/C=C/C=C(/[C@H](C2)OC)C)C)C)=O)OC)O)C)C)=O)[C@@H](C[C@@H]4CC[C@@H]([C@@H](C4)OC)N5N=NN=C5)C)=O)[H])O)C,100,www.selleckchem.com/products/zotarolimus-abt-578.html,PI3K/Akt/mTOR,,sample
SelleckChem007,SP0141-A,L04,MM-102,S7265,SW220028-1,10,m,4,12,192945402,669.8,1417329-24-8,Histone Methyltransferase,MM-102 is a high-affinity peptidomimetic MLL1 inhibitor with IC50 of 0.4 _M.,C1CC(CC1)(NC([C@@H](NC(=O)C(NC(=O)C(C)C)(CC)CC)CCCNC(N)=N)=O)C(=O)NC(C2=CC=C(C=C2)F)C3=CC=C(C=C3)F,149,http://www.selleckchem.com/products/mm-102.html,Epigenetics,,sample
SelleckChem007,SP0141-A,L05,BTB06584,S7460,SW219783-1,10,m,5,12,181360659,417.82,219793-45-0,Fo-ATPase,BTB06584 is an IF1-dependent; selective inhibitor of the mitochondrial F1 Fo-ATPase.,C1=CC=C(C=C1)S(=O)(=O)C2=CC(=C(C=C2)[N+](=O)[O-])OC(=O)C3=CC=C(C=C3)Cl,201,http://www.selleckchem.com/products/btb06584.html,Transmembrane Transporters,,sample
SelleckChem007,SP0141-A,L06,Nutlin-3b,S8065,SW220136-1,10,m,6,12,192884233,581.49,675576-97-3,Mdm2,Nutlin-3b is a p53/MDM2 antagonist or inhibitor with IC50 value of 13.6 _M; 150-fold less potent (+)-enantiomer of Nutlin-3 as in comparison with opposite (-)-enantiomer Nutlin-3a. ,N1(C(=N[C@@H]([C@H]1C2=CC=C(C=C2)Cl)C3=CC=C(C=C3)Cl)C4=CC=C(C=C4OC(C)C)OC)C(N5CC(NCC5)=O)=O,100,www.selleckchem.com/products/nutlin-3b.html,Apoptosis,,sample
SelleckChem007,SP0141-A,L07,,Bx,Bx-L07,,,,,,,,,,,,,,,vehicle_control
SelleckChem007,SP0141-A,L08,,Bx,Bx-L08,,,,,,,,,,,,,,,vehicle_control
SelleckChem007,SP0141-A,L09,,Bx,Bx-L09,,,,,,,,,,,,,,,vehicle_control
SelleckChem007,SP0141-A,L10,,Bx,Bx-L10,,,,,,,,,,,,,,,vehicle_control
SelleckChem007,SP0141-A,L11,,Bx,Bx-L11,,,,,,,,,,,,,,,vehicle_control
SelleckChem007,SP0141-A,L12,,Bx,Bx-L12,,,,,,,,,,,,,,,vehicle_control
SelleckChem007,SP0141-A,L13,,Bx,Bx-L13,,,,,,,,,,,,,,,vehicle_control
SelleckChem007,SP0141-A,L14,,Bx,Bx-L14,,,,,,,,,,,,,,,vehicle_control
SelleckChem007,SP0141-A,L15,,Bx,Bx-L15,,,,,,,,,,,,,,,vehicle_control
SelleckChem007,SP0141-A,L16,,Bx,Bx-L16,,,,,,,,,,,,,,,vehicle_control
SelleckChem007,SP0141-A,L17,,Bx,Bx-L17,,,,,,,,,,,,,,,vehicle_control
SelleckChem007,SP0141-A,L18,,Bx,Bx-L18,,,,,,,,,,,,,,,vehicle_control
SelleckChem007,SP0141-A,L19,,Bx,Bx-L19,,,,,,,,,,,,,,,vehicle_control
SelleckChem007,SP0141-A,L20,,Bx,Bx-L20,,,,,,,,,,,,,,,vehicle_control
SelleckChem007,SP0141-A,L21,,Bx,Bx-L21,,,,,,,,,,,,,,,vehicle_control
SelleckChem007,SP0141-A,L22,,Bx,Bx-L22,,,,,,,,,,,,,,,vehicle_control
SelleckChem007,SP0141-A,L23,,Bx,Bx-L23,,,,,,,,,,,,,,,vehicle_control
SelleckChem007,SP0141-A,L24,,Bx,Bx-L24,,,,,,,,,,,,,,,vehicle_control
SelleckChem007,SP0141-A,M01,,Bx,Bx-M01,,,,,,,,,,,,,,,vehicle_control
SelleckChem007,SP0141-A,M02,,Bx,Bx-M02,,,,,,,,,,,,,,,vehicle_control
SelleckChem007,SP0141-A,M03,FG-4592,S1007,SW219900-1,10,m,3,13,192948352,352.34,808118-40-3,HIF,FG-4592 is an HIF _ prolyl hydroxylase inhibitor; stabilizes HIF-2 and induces EPO production. Phase 2/3.,C12=C(C(=NC(=C1O)C(NCC(O)=O)=O)C)C=C(C=C2)OC3=CC=CC=C3,201,http://www.selleckchem.com/products/fg-4592.html,Angiogenesis,,sample
SelleckChem007,SP0141-A,M04,XL147,S1118,SW219812-1,10,m,4,13,194486530,448.52,956958-53-5,PI3K,XL147 is a selective and reversible class I PI3K inhibitor for PI3K_/_/_ with IC50 of 39 nM/36 nM/23 nM; less potent to PI3K_. Phase 1/2.,C1=CC=C2C(=C1)N=C(C(=N2)NS(=O)(=O)C3=CC=C(C=C3)C)NC4=CC5C(C=C4)=NSN=5,10,http://www.selleckchem.com/products/XL147.html,PI3K/Akt/mTOR,,sample
SelleckChem007,SP0141-A,M05,KU-0063794,S1226,SW220188-1,10,m,5,13,194486984,465.54,938440-64-3,mTOR,KU-0063794 is a potent and highly specific dual-mTOR inhibitor of mTORC1 and mTORC2 with IC50 of ~10 nM; no effect on PI3Ks.,N1=C(N=C2C(=C1N3CCOCC3)C=CC(=N2)C4=CC(=C(C=C4)OC)CO)N5C[C@H](O[C@H](C5)C)C,34,http://www.selleckchem.com/products/KU-0063794.html,PI3K/Akt/mTOR,,sample
SelleckChem007,SP0141-A,M06,Gestodene,S1376,SW219994-1,10,m,6,13,192879098,310.43,60282-87-3,Estrogen/progestogen Receptor,Gestodene is a progestogen hormonal contraceptive.,C1C(C=C2[C@](C1)([C@]3([C@@](CC2)([C@]4([C@](CC3)([C@@](C=C4)(O)C#C)CC)[H])[H])[H])[H])=O,199,http://www.selleckchem.com/products/Gestodene.html,Endocrinology & Hormones,,sample
SelleckChem007,SP0141-A,M07,Natamycin ,S1517,SW219071-1,10,m,7,13,192896437,665.73,7681-93-8,Others,Natamycin  is a naturally occurring antifungal agent.,[C@@H]1([C@@H]([C@H](O[C@]([C@@H]1O)(O[C@H]2/C=C/C=C/C=C/C=C/C[C@H](OC(=O)/C=C/[C@@H]3[C@@](C[C@@H](C[C@@]4(C[C@@H]([C@H]([C@@](O4)(C2)[H])C(=O)O)O)O)O)(O3)[H])C)[H])C)O)N,150.21,http://www.selleckchem.com/products/Natamycin(Pimaricin).html,Others,,sample
