384 Plate ID,Plate Map,Well,Human Readable Name,Catalog No.,MoleculeID,Concentration,Unit,Well X,Well Y,Volume,Barcode,M.w.,CAS Number,Form,Targets,Information,Smiles,Max Solubility in DMSO,URL,Pathway,,Library
SelleckChem004,SP0138-A,F05,Icotinib,S2922,Icotinib,10,m,5,6,25,192933701,391.42,610798-31-7,free base,EGFR,Icotinib is a potent and specific EGFR inhibitor with IC50 of 5 nM; including the EGFR; EGFR(L858R); EGFR(L861Q); EGFR(T790M) and EGFR(T790M; L858R). Phase 4.,C1=C(C=CC=C1NC2=NC=NC3=C2C=C4C(=C3)OCCOCCOCCO4)C#C,199,http://www.selleckchem.com/products/icotinib.html,Protein Tyrosine Kinase,,L1300-Selleck-FDA-Approved-Drug-Library
SelleckChem004,SP0138-A,F06,Mepivacaine HCl,S3155,Mepivacaine HCl,10,m,6,6,25,192940582,282.81,1722-62-9,hydrochloride,Others,Mepivacaine is a tertiary amine used as a local anesthetic.,N1(C(CCCC1)C(=O)NC2C(=CC=CC=2C)C)C.Cl,10.61,http://www.selleckchem.com/products/mepivacaine-hydrochloride.html,Others,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem004,SP0138-A,F07,Carbazochrome sodium sulfonate (AC-17),S3000,Carbazochrome sodium sulfonate (AC-17),10,m,7,6,25,192865303,322.27,51460-26-5,sodium,Others,Carbazochrome is an antihemorrhagic for use in the treatment of hemorrhoids.,N1(C(CC2=C/C(C(C=C12)=O)=N/NC(=O)N)S(=O)(=O)[O-])C.[Na+],198,http://www.selleckchem.com/products/carbazochrome-sodium-sulfonate.html,Others,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem004,SP0138-A,F08,Antipyrine,S3173,Antipyrine,10,m,8,6,25,179604846,188.23,60-80-0,free base,Others,Antipyrine is an analgesic and antipyretic agent.,N1(N(C(C=C1C)=O)C2C=CC=CC=2)C,201,http://www.selleckchem.com/products/antipyrine.html,Others,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem004,SP0138-A,F09,Aspirin,S3017,Aspirin,10,m,9,6,25,192899317,180.16,50-78-2,free base,Proteasome,Aspirin is a salicylate drug; often used as an analgesic to relieve minor aches and pains; as an antipyretic to reduce fever; and as an anti-inflammatory medication.,C1=CC=CC(=C1C(=O)O)OC(C)=O,199,http://www.selleckchem.com/products/aspirin-acetylsalicylic-acid.html,Proteases,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem004,SP0138-A,F10,Adrenalone HCl,S3185,Adrenalone HCl,10,m,10,6,25,192891278,217.65,62-13-5,hydrochloride,Adrenergic Receptor,Adrenalone is an adrenergic agonist used as a topical vasoconstrictor and hemostatic; mainly acts on alpha-1 adrenergic receptors.,O=C(CNC)C1(C=CC(O)=C(O)C=1).Cl,202,http://www.selleckchem.com/products/adrenalone-hcl.html,Neuronal Signaling,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem004,SP0138-A,F11,PMSF ,S3025,PMSF ,10,m,11,6,25,192896103,174.19,329-98-6,free base,Others,PMSF is an irreversible serine/cysteine protease inhibitor.,C1(C=CC=CC=1)CS(=O)(=O)F,200,http://www.selleckchem.com/products/pmsf-phenylmethylsulfonyl-fluoride.html,Others,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem004,SP0138-A,F12,Reboxetine mesylate,S3199,Reboxetine mesylate,10,m,12,6,25,179605021,409.5,98769-84-7,mesylate,Others,Reboxetine is a norepinephrine reuptake inhibitor with Ki of 8.2 nM.,C1(=CC(=C(C=C1)O[C@H](C2=CC=CC=C2)[C@@]3(OCCNC3)[H])OCC).CS(=O)(O)=O,200,http://www.selleckchem.com/products/reboxetine-mesylate.html,Others,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem004,SP0138-A,F13,Pravastatin sodium,S3036,Pravastatin sodium,10,m,13,6,25,192943060,446.51,81131-70-6,free base,HMG-CoA Reductase,Pravastatin sodium is an HMG-CoA reductase inhibitor against sterol synthesis with IC50 of 5.6 _M.,C1([C@@H](C=C2[C@]([C@@H]1OC([C@@H](C)CC)=O)([C@@H]([C@H](C=C2)C)CC[C@H](C[C@H](CC(=O)[O-])O)O)[H])O).[Na+],199,http://www.selleckchem.com/products/pravastatin-pravachol.html,Metabolism,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem004,SP0138-A,F14,Schisandrin B (Sch B),S3600,Schisandrin B (Sch B),10,m,14,6,25,192948881,400.46,61281-37-6,free base,Others,Schisandrin B is the most abundant dibenzocyclooctadiene lignan present in the traditional Chinese medicinal herb Schisandra chinensis (Turcz.) Baill.,C12C3=C(C=C(C(=C3OC)OC)OC)C[C@@H]([C@H](CC=1C=C4C(=C2OC)OCO4)C)C,199.77,http://www.selleckchem.com/products/schisandrin-b.html,Others,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem004,SP0138-A,F15,Solifenacin succinate,S3048,Solifenacin succinate,10,m,15,6,25,192926480,480.55,242478-38-2,succinate,AChR,Solifenacin succinate is a urinary antispasmodic of the antimuscarinic class.,[C@H]1(N(CCC2C=CC=CC1=2)C(=O)O[C@]3(CN4CCC3CC4)[H])C5(C=CC=CC=5).C(CCC(=O)O)(=O)O,6.24,http://www.selleckchem.com/products/solifenacin-succinate.html,Neuronal Signaling,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem004,SP0138-A,F16,Doxycycline HCl,S4005,Doxycycline HCl,10,m,16,6,25,179681679,480.9,10592-13-9,hydrochloride,MMP;Others,Doxycycline HCL is a tetracycline antibiotic that commonly used to treat a variety of infections and MMP inhibitor.,Cl.C1=CC(=C2C(=C1)[C@H]([C@@]3(C(C2=O)=C([C@]4([C@@]([C@@H]3O)([C@H](C(=C(C4=O)C(N)=O)O)N(C)C)[H])O)O)[H])C)O,194.95,http://www.selleckchem.com/products/doxycycline-hcl.html,Others,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem004,SP0138-A,F17,Diclofenac Potassium,S3062,Diclofenac Potassium,10,m,17,6,25,192942891,334.24,15307-81-0,potassium,Others,Diclofenac potassium is a nonsteroidal anti-inflammatory drug taken to reduce inflammation and as an analgesic reducing pain in certain conditions.,C1(=CC=C(C(=C1)CC(=O)[O-])NC2=C(C=CC=C2Cl)Cl).[K+],206,http://www.selleckchem.com/products/diclofenac-potassium.html,Others,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem004,SP0138-A,F18,Ouabain,S4016,Ouabain,10,m,18,6,25,179681725,728.77,630-60-4,free base,Sodium Channel,Ouabain is a selective Na+/K+; -ATPase inhibitor; binds to _2 /_3 subunit with Ki of 41 nM/15 nM.,[C@]12([C@]3([H])[C@]([H])([C@@]4([C@](C[C@H]3O)([C@H](C5COC(C=5)=O)CC4)C)O)CC[C@]1(O)C[C@H](O[C@H]6[C@@H](O)[C@@H]([C@H]([C@H](O6)C)O)O)C[C@@H]2O)CO.O.O.O.O.O.O.O.O,200,http://www.selleckchem.com/products/ouabain.html,Transmembrane Transporters,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem004,SP0138-A,F19,Dexmedetomidine,S3075,Dexmedetomidine,10,m,19,6,25,192954408,200.28,113775-47-6,free base,Adrenergic Receptor,Dexmedetomidine is a sedative medication used by intensive care units and anesthetists.,C1=C(C(=C(C=C1)C)C)[C@@H](C2NC=NC=2)C,199,http://www.selleckchem.com/products/dexmedetomidine.html,Neuronal Signaling,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem004,SP0138-A,F20,Homatropine Bromide,S4025,Homatropine Bromide,10,m,20,6,25,179615894,356.25,51-56-9,bromide,AChR,Homatropine Bromide is muscarinic AChR antagonist; inhibits endothelial and smooth muscle muscarinic receptors of WKY-E and SHR-E with IC50 of 162.5 nM and 170.3 nM; respectively.,[C@@H]1(C[C@@]2(N([C@@](C1)(CC2)[H])C)[H])OC(C(C3C=CC=CC=3)O)=O.Br,199,http://www.selleckchem.com/products/homatropine-bromide.html,Neuronal Signaling,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem004,SP0138-A,F21,Moguisteine,S3104,Moguisteine,10,m,21,6,25,192895731,339.41,119637-67-1,free base,Others,Moguisteine is a novel peripheral non-narcotic antitussive drug.,C1=C(C(=CC=C1)OC)OCC2N(CCS2)C(=O)CC(OCC)=O,200,http://www.selleckchem.com/products/moguisteine.html,Others,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem004,SP0138-A,F22,Methazolamide,S4039,Methazolamide,10,m,22,6,25,192877983,236.27,554-57-4,free base,Carbonic Anhydrase,Methazolamide is a carbonic anhydrase inhibitor with Ki of 50 nM; 14 nM and 36 nM for hCA I; hCA II and bCA IV isoforms; respectively.,C1(/SC(S(N)(=O)=O)=NN1C)=N/C(C)=O,198,http://www.selleckchem.com/products/methazolamide.html,Metabolism,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem004,SP0138-A,F23,LPS_F23,,LPS_F23,,,23,6,,,,,,,,,,,,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem004,SP0138-A,F24,LPS_F24,,LPS_F24,,,24,6,,,,,,,,,,,,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem004,SP0138-A,G03,PF-04929113 (SNX-5422),S2656,PF-04929113 (SNX-5422),10,m,3,7,25,192948450,521.53,908115-27-5,free base,HSP (e.g. HSP90),PF-04929113 (SNX-5422) is a potent and selective HSP90 inhibitor with Kd of 41 nM and induces Her-2 degradation with IC50 of 37 nM. Phase 1/2.,N1(C2=C(C(=N1)C(F)(F)F)C(CC(C2)(C)C)=O)C3=CC=C(C(=C3)N[C@@H]4CC[C@H](CC4)OC(CN)=O)C(=O)N,199,http://www.selleckchem.com/products/pf-04929113.html,Cytoskeletal Signaling,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem004,SP0138-A,G04,TAK-285,S2784,TAK-285,10,m,4,7,25,194474883,547.96,871026-44-7,free base,EGFR;HER2,TAK-285 is a novel dual HER2 and EGFR(HER1) inhibitor with IC50 of 17 nM and 23 nM; >10-fold selectivity for HER1/2 than HER4; less potent to MEK1/5; c-Met; Aurora B; Lck; CSK etc. Phase 1.,C12=C(C(=NC=N1)NC3=CC=C(C(=C3)Cl)OC4=CC=CC(=C4)C(F)(F)F)N(C=C2)CCNC(=O)CC(O)(C)C,200,http://www.selleckchem.com/products/tak-285.html,Protein Tyrosine Kinase,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem004,SP0138-A,G05,Ciprofibrate,S2665,Ciprofibrate,10,m,5,7,25,192900789,289.15,52214-84-3,free base,PPAR,Ciprofibrate is a peroxisome proliferator-activated receptor agonist.,C1=C(C=CC(=C1)OC(C(O)=O)(C)C)C2C(C2)(Cl)Cl,200,http://www.selleckchem.com/products/ciprofibrate.html,DNA Damage,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem004,SP0138-A,G06,VU 0357121,S2795,VU 0357121,10,m,6,7,25,179766504,305.32,433967-28-3,free base,GluR,VU0357121 is a novel positive allosteric modulator (PAM) of mGlu5 with EC50 of 33 nM; is inactive or very weakly antagonizing at other mGlu receptor subtypes.,C1=C(C=CC(=C1)C(NC2=C(C=C(C=C2)F)F)=O)OCCCC,199,http://www.selleckchem.com/products/vu-0357121.html,Neuronal Signaling,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem004,SP0138-A,G07,BRL-15572,S2677,BRL-15572,10,m,7,7,25,192917147,479.87,193611-72-2,dihydrochloride,5-HT Receptor,BRL-15572 is a 5-HT1D receptor antagonist with pKi of 7.9; also shows a considerable affinity at 5-HT1A and 5-HT2B receptors; exhibiting 60-fold selectivity over 5-HT1B receptor.   ,C1(=CC=C(C=C1)C(C(CN2CCN(CC2)C3=CC(=CC=C3)Cl)O)C4=CC=CC=C4).Cl.Cl,200,http://www.selleckchem.com/products/brl-15572.html,Neuronal Signaling,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem004,SP0138-A,G08,GDC-0068,S2808,GDC-0068,10,m,8,7,25,194487530,458,1001264-89-6,free base,Akt,GDC-0068 is a highly selective pan-Akt inhibitor targeting Akt1/2/3 with IC50 of 5 nM/18 nM/8 nM; 620-fold selectivity over PKA. Phase 2.,C1CN(CCN1C([C@@H](C2=CC=C(C=C2)Cl)CNC(C)C)=O)C3=C4C(=NC=N3)[C@H](C[C@H]4C)O,200,http://www.selleckchem.com/products/gdc-0068.html,PI3K/Akt/mTOR,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem004,SP0138-A,G09,PF-2545920,S2687,PF-2545920,10,m,9,7,25,179698311,392.45,1292799-56-4 ,free base,PDE,PF-2545920 is a potent and selective PDE10A inhibitor with IC50 of 0.37 nM; with >1000-fold selectivity over the PDE. ,,79,http://www.selleckchem.com/products/pf-2545920.html,Metabolism,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem004,SP0138-A,G10,CI994 (Tacedinaline),S2818,CI994 (Tacedinaline),10,m,10,7,25,192878871,269.3,112522-64-2,free base,HDAC,CI-994 (Tacedinaline) is an anti-cancer drug which inhibits HDAC1 with IC50 of 0.57 _M and causes G1 cell cycle arrest. Phase 3.,C1(=CC=C(C=C1)C(=O)NC2=C(C=CC=C2)N)NC(C)=O,200,http://www.selleckchem.com/products/ci994-tacedinaline.html,Epigenetics,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem004,SP0138-A,G11,GDC-0980 (RG7422),S2696,GDC-0980 (RG7422),10,m,11,7,25,192892545,498.6,1032754-93-0,free base,mTOR;PI3K,GDC-0980 (RG7422) is a potent; class I PI3K inhibitor for PI3K_/_/_/_ with IC50 of 5 nM/27 nM/7 nM/14 nM; respectively. Also a mTOR inhibitor with Ki of 17 nM; and highly selective versus others PIKK family kinases. Phase 2.,C1(=CN=C(N=C1)N)C2=NC(=C3C(=N2)C(=C(S3)CN4CCN(CC4)C([C@@H](O)C)=O)C)N5CCOCC5,40,http://www.selleckchem.com/products/GDC-0980-RG7422.html,PI3K/Akt/mTOR,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem004,SP0138-A,G12,Clindamycin,S2830,Clindamycin,10,m,12,7,25,192863587,424.98,18323-44-9,free base,Others,Clindamycin inhibits protein synthesis by acting on the 50S ribosomal.,[C@H]1([C@H]([C@H]([C@H](O[C@H]1SC)[C@H](C(C)Cl)NC(=O)[C@H]2N(C[C@@H](C2)CCC)C)O)O)O,200,http://www.selleckchem.com/products/clindamycin.html,Others,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem004,SP0138-A,G13,LY411575,S2714,LY411575,10,m,13,7,25,192948067,479.48,209984-57-6,free base,Gamma-secretase,LY411575 is a potent _-secretase inhibitor with IC50 of 0.078 nM/0.082 nM (membrane/cell-based); also inhibits Notch clevage with withIC50 of 0.39 nM.,C1(=CC(=CC(=C1)[C@@H](C(N[C@H](C(N[C@H]2C3=C(C4=C(N(C2=O)C)C=CC=C4)C=CC=C3)=O)C)=O)O)F)F,200,http://www.selleckchem.com/products/ly-411575.html,Proteases,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem004,SP0138-A,G14,Baricitinib (LY3009104; INCB028050),S2851,Baricitinib (LY3009104; INCB028050),10,m,14,7,25,192933732,371.42,1187594-09-7,free base,JAK,Baricitinib is a selective JAK1 and JAK2 inhibitor with IC50 of 5.9 nM and 5.7 nM; ~70 and ~10-fold selective versus JAK3 and Tyk2; no inhibition to c-Met and Chk2. Phase 3.,CCS(=O)(=O)N1CC(C1)(CC#N)N2C=C(C=N2)C3=C4C=CNC4=NC=N3,199,http://www.selleckchem.com/products/baricitinib-ly3009104.html,Epigenetics,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem004,SP0138-A,G15,Dacomitinib (PF299804; PF299),S2727,Dacomitinib (PF299804; PF299),10,m,15,7,25,179702929,469.94,1110813-31-4,free base,EGFR,PF-299804 is a potent; irreversible pan-ErbB inhibitor; mostly to EGFR with IC50 of 6 nM; effective against NSCLCs with EGFR or ERBB2 mutations (resistant to gefitinib) as well as those harboring the EGFR T790M mutation. Phase 2.,C(/C=C/C(NC1=C(C=C2C(=C1)C(=NC=N2)NC3=CC(=C(C=C3)F)Cl)OC)=O)N4CCCCC4,40,http://www.selleckchem.com/products/pf299804.html,Protein Tyrosine Kinase,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem004,SP0138-A,G16,Golvatinib (E7050),S2859,Golvatinib (E7050),10,m,16,7,25,192894639,633.69,928037-13-2,free base,VEGFR;c-Met,Golvatinib (E7050) is a dual c-Met and VEGFR-2 inhibitor with IC50 of 14 nM and 16 nM; does not inhibit bFGF-stimulated HUVEC growth (up to 1000 nM). Phase 1/2. ,C1=C(C=CC(=C1F)NC(C2(C(NC3=CC=C(C=C3)F)=O)CC2)=O)OC4=CC(=NC=C4)NC(N5CCC(CC5)N6CCN(CC6)C)=O,31,http://www.selleckchem.com/products/golvatinib-e7050.html,Protein Tyrosine Kinase,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem004,SP0138-A,G17,PHA-767491,S2742,PHA-767491,10,m,17,7,25,192889999,213.24,845714-00-3,free base,CDK,PHA-767491 is a potent ATP-competitive dual Cdc7/CDK9 inhibitor with IC50 of 10 nM and 34 nM; respectively.It displays ~20-fold selectivity against CDK1/2 and GSK3-_; 50-fold selectivity against MK2 and CDK5; 100-fold selectivity against PLK1 and CHK2.,C1=NC=CC(=C1)C2NC3=C(C=2)C(NCC3)=O,112,http://www.selleckchem.com/products/pha-767491.html,Cell Cycle,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem004,SP0138-A,G18,WHI-P154,S2867,WHI-P154,10,m,18,7,25,192953845,376.2,211555-04-3,free base,JAK;EGFR,WHI-P154 is a potent JAK3 inhibitor with IC50 of 1.8 _M; no activity against JAK1 or JAK2; also inhibits EGFR; Src; Abl; VEGFR and MAPK; prevents Stat3; but not Stat5 phosphorylation.,N1C=NC(=C2C=C(C(=CC=12)OC)OC)NC3C=C(C(=CC=3)O)Br,199,http://www.selleckchem.com/products/whi-p154.html,JAK/STAT,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem004,SP0138-A,G19,Milciclib (PHA-848125),S2751,Milciclib (PHA-848125),10,m,19,7,25,192890149,460.57,802539-81-7,free base,CDK,PHA-848125 is a potent; ATP-competitive CDK inhibitor for CDK2 with IC50 of 45 nM. It is >3-fold more selective for CDK2 than CDK1; 2; 4; 5; and 7. Phase 2.,C12CC(C3=C(C(=NC(=NC=1)NC4=CC=C(C=C4)N5CCN(CC5)C)2)N(N=C3C(NC)=O)C)(C)C,199,http://www.selleckchem.com/products/pha-848125.html,Cell Cycle,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem004,SP0138-A,G20,IKK-16 (IKK Inhibitor VII),S2882,IKK-16 (IKK Inhibitor VII),10,m,20,7,25,192899650,483.63,873225-46-8,free base,I_B/IKK,IKK 16 is a selective I_B kinase (IKK) inhibitor for IKK-2; IKK complex and IKK-1 with IC50 of 40 nM; 70 nM and 200 nM; respectively.,C1(C=CC(=CC=1)NC2N=C(C=CN=2)C3=CC4C(S3)=CC=CC=4)C(=O)N5CCC(CC5)N6CCCC6,200,http://www.selleckchem.com/products/ikk-16.html,NF-_B,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem004,SP0138-A,G21,3-Methyladenine,S2767,3-Methyladenine,10,m,21,7,25,192964469,149.15,5142-23-4,free base,Autophagy;PI3K,3-Methyladenine is a selective PI3K inhibitor for Vps34 and PI3K_ with IC50 of 25 _M and 60 _M;  blocks class I PI3K consistently; whereas suppression of class III PI3K is transient; and also blocks autophagosome formation.,N1=CN=C2N(C=NC(=C12)N)C,26,http://www.selleckchem.com/products/3-methyladenine.html,PI3K/Akt/mTOR,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem004,SP0138-A,G22,Tyrphostin 9 ,S2895,Tyrphostin 9 ,10,m,22,7,25,192894393,282.38,10537-47-0,free base,EGFR,Tyrphostin 9 is firstly designed as an EGFR inhibitor with IC50 of 460 _M; but is also found to be more potent to PDGFR with IC50 of 0.5 _M.,C1(C(=C(C=C(C=1)C=C(C#N)C#N)C(C)(C)C)O)C(C)(C)C,198,http://www.selleckchem.com/products/tyrphostin-9-sf-6847.html,Protein Tyrosine Kinase,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem004,SP0138-A,G23,LPS_G23,,LPS_G23,,,23,7,,,,,,,,,,,,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem004,SP0138-A,G24,LPS_G24,,LPS_G24,,,24,7,,,,,,,,,,,,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem004,SP0138-A,H03,BAY 11-7082,S2913,BAY 11-7082,10,m,3,8,25,192933635,207.25,19542-67-7,free base,I_B/IKK;E2 conjugating,BAY 11-7082 is a NF-_B inhibitor; inhibits TNF_-induced I_B_ phosphorylation with IC50 of 10 _M.,C1(S(/C=C/C#N)(=O)=O)C=CC(=CC=1)C,197,http://www.selleckchem.com/products/bay-11-7082-bay-11-7821.html,NF-_B,,L1300-Selleck-FDA-Approved-Drug-Library
SelleckChem004,SP0138-A,H04,Darifenacin HBr,S3144,Darifenacin HBr,10,m,4,8,25,179618362,507.46,133099-07-7,HBr,AChR,Darifenacin is a selective M3 muscarinic receptor antagonist with pKi of 8.9.,C1(=CC=C2C(=C1)CCO2)CCN3(CC[C@H](C3)C(C(=O)N)(C4=CC=CC=C4)C5=CC=CC=C5).Br,230,http://www.selleckchem.com/products/darifenacin-hydrobromide.html,Neuronal Signaling,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem004,SP0138-A,H05,Salubrinal,S2923,Salubrinal,10,m,5,8,25,179723373,479.81,405060-95-9,free base,Others,Salubrinal is a selective inhibitor of eIF2_ dephosphorylation and inhibits ER stress-mediated apoptosis with EC50 of ~15 _M.,C12C(NC(NC(NC(/C=C/C3=CC=CC=C3)=O)C(Cl)(Cl)Cl)=S)=CC=CC=1C=CC=N2,200,http://www.selleckchem.com/products/salubrinal.html,Others,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem004,SP0138-A,H06,Ethynodiol diacetate,S3160,Ethynodiol diacetate,10,m,6,8,25,179619280,384.51,297-76-7,free base,Estrogen/progestogen Receptor,Ethynodiol diacetate is one of the first synthetic progestogens used in contraceptive pills.,C1[C@@H](C=C2[C@](C1)([C@]3([C@@](CC2)([C@]4([C@](CC3)([C@](CC4)(C#C)OC(=O)C)C)[H])[H])[H])[H])OC(=O)C,200,http://www.selleckchem.com/products/ethynodiol-diacetate.html,Endocrinology & Hormones,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem004,SP0138-A,H07,Clevudine ,S3001,Clevudine ,10,m,7,8,25,192916574,260.22,163252-36-6,free base,Others,Clevudine is an antiviral drug for the treatment of hepatitis B.,N1C(C(=CN(C1=O)[C@H]2O[C@H]([C@@H]([C@@H]2F)O)CO)C)=O,199,http://www.selleckchem.com/products/clevudine-levovir.html,Others,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem004,SP0138-A,H08,Atomoxetine HCl,S3175,Atomoxetine HCl,10,m,8,8,25,179619090,291.82,82248-59-7,hydrochloride,5-HT Receptor,Atomoxetine is a selective norepinephrine (NE) transporter inhibitor with Ki of 5 nM; with 15- and 290-fold lower affinity for human 5-HT and DA transporters.Phase 4.,C(C[C@H](C1C=CC=CC=1)OC2C(=CC=CC=2)C)NC.Cl,198,http://www.selleckchem.com/products/atomoxetine-hydrochloride.html,Neuronal Signaling,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem004,SP0138-A,H09,Niflumic acid,S3018,Niflumic acid,10,m,9,8,25,192900472,282.22,4394-00-7,free base,GABA Receptor,Niflumic acid is an inhibitor of cyclooxygenase-2 used for joint and muscular pain.,C1(C(=CC=CN=1)C(=O)O)NC2C=C(C=CC=2)C(F)(F)F,198,http://www.selleckchem.com/products/niflumic-acid.html,Neuronal Signaling,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem004,SP0138-A,H10,Azatadine dimaleate,S3186,Azatadine dimaleate,10,m,10,8,25,179681581,522.55,3978-86-7,maleate,Histamine Receptor,Azatadine is an histamine and cholinergic inhibitor with IC50 of 6.5 nM and 10 nM; respectively.,C12(C(=CC=CN=1)CCC3C(C2=C4CCN(CC4)C)=CC=CC=3).C(C=CC(=O)O)(=O)O.C(C=CC(=O)O)(=O)O,200,http://www.selleckchem.com/products/azatadine-dimaleate.html,Neuronal Signaling,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem004,SP0138-A,H11,Piceatannol,S3026,Piceatannol,10,m,11,8,25,194475912,244.24,10083-24-6,free base,Syk,Piceatannol; a natural stilbene; is a selective Syk inhibitor and ~10-fold selectivity versus Lyn.,C1(C(=CC(=CC=1)/C=C/C2C=C(C=C(C=2)O)O)O)O,196,http://www.selleckchem.com/products/piceatannol.html,Angiogenesis,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem004,SP0138-A,H12,Triflusal,S3200,Triflusal,10,m,12,8,25,192882234,248.16,322-79-2,free base,COX,Triflusal irreversibly inhibits the production of thromboxane-B2 in platelets by acetylating cycloxygenase-1.,C(C1C(=CC(=CC=1)C(F)(F)F)OC(=O)C)(=O)O,201,http://www.selleckchem.com/products/triflusal.html,Neuronal Signaling,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem004,SP0138-A,H13,Bepotastine Besilate,S3037,Bepotastine Besilate,10,m,13,8,25,192927312,547.06,190786-44-8,besilate,Histamine Receptor,Bepotastine is a non-sedating; selective antagonist of histamine 1 (H1) receptor with pIC50 of 5.7.,N1(CCC(CC1)O[C@H](C2C=CC=CN=2)C3C=CC(=CC=3)Cl)CCCC(=O)O.C4=CC(=CC=C4)S(O)(=O)=O,199,http://www.selleckchem.com/products/bepotastine-besilate.html,Neuronal Signaling,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem004,SP0138-A,H14,Betulinic acid,S3603,Betulinic acid,10,m,14,8,25,192879287,456.7,472-15-1,free base,Topoisomerase,Betulinic acid; a pentacyclic triterpenoid from Syzigium claviflorum; is a inhibitor of HIV-1 with EC50 of 1.4 &mu; M.,[C@@]12([H])[C@@](C(O)=O)(CC[C@@]3([C@@]1(CC[C@]4([C@]3(CC[C@@]5([C@@]4(CC[C@@H](C5(C)C)O)C)[H])C)[H])[H])C)CC[C@H]2C(=C)C,43.79,http://www.selleckchem.com/products/betulinic-acid.html,DNA Damage,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem004,SP0138-A,H15,Bosentan Hydrate,S3051,Bosentan Hydrate,10,m,15,8,25,192916575,569.63,157212-55-0,hydrate,Endothelin Receptor,Bosentan is an endothelin (ET) receptors antagonist for ET-A and ET-B with Ki of 4.7 nM and 95 nM; respectively. ,C1(C=CC(=CC=1)C(C)(C)C)S(=O)(=O)NC2(=NC(=NC(=C2OC3C(=CC=CC=3)OC)OCCO)C4N=CC=CN=4).O,198,http://www.selleckchem.com/products/bosentan-hydrate.html,GPCR & G Protein,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem004,SP0138-A,H16,Pentamidine,S4007,Pentamidine,10,m,16,8,25,179605272,413.34,50357-45-4,hydrochloride,Others,Pentamidine is an inhibitor of <i>PRL Phosphatases</i> and also inhibits synthesis of DNA; RNA and protein.,C1(C=CC(=CC=1)OCCCCCOC2C=CC(=CC=2)C(N)=N)C(N)=N.Cl.Cl,287,http://www.selleckchem.com/products/pentamidine.html,Others,,L1700-Selleck-Bioactive-Compound-Library
