384 Plate ID,Plate Map,Well,Human Readable Name,Catalog No.,MoleculeID,Concentration,Unit,Well X,Well Y,Volume,Barcode,M.w.,CAS Number,Form,Targets,Information,Smiles,Max Solubility in DMSO,URL,Pathway,Notes,Library
SelleckChem001,SP0135-A,H08,Trilostane,S1404,Trilostane,10,m,8,8,25,192958563,329.43,13647-35-3,free base,Dehydrogenase,Trilostane is an inhibitor of 3 _-hydroxysteroid dehydrogenase used in the treatment of CushingÕs syndrome.,C1(=C([C@@]2([C@]3([C@](C1)([C@]4([C@@](CC3)([C@]5([C@](CC4)([C@@H](CC5)O)C)[H])[H])[H])C)O2)[H])O)C#N,200.35,http://www.selleckchem.com/products/Trilostane.html,Metabolism,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem001,SP0135-A,H09,Acarbose,S1271,Acarbose,10,m,9,8,25,192864412,645.6,56180-94-0,free base,Others,Acarbose is an anti-diabetic drug used to treat type 2 diabetes mellitus and; in some countries; prediabetes.,[C@@H]1([C@@H]([C@H]([C@H](O[C@H]1C)O[C@H]2[C@@H]([C@H]([C@H](O[C@H]2CO)O[C@H]3[C@@H]([C@H]([C@@H](O[C@H]3CO)O)O)O)O)O)O)O)N[C@H]4C=C([C@H]([C@@H]([C@@H]4O)O)O)CO,199.81,http://www.selleckchem.com/products/Acarbose.html,Others,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem001,SP0135-A,H10,Repaglinide,S1426,Repaglinide,10,m,10,8,25,179679466,452.59,135062-02-1,free base,Potassium Channel,Repaglinide is for the treatment of type II diabetes.,C1(=C(C=CC(=C1)CC(N[C@H](C2=CC=CC=C2N3CCCCC3)CC(C)C)=O)C(O)=O)OCC,201.06,http://www.selleckchem.com/products/Repaglinide.html,Transmembrane Transporters,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem001,SP0135-A,H11,Asenapine,S1283,Asenapine,10,m,11,8,25,192879856,401.84,85650-56-2,maleate,5-HT Receptor;Adrenergic Receptor,Asenapine inhibits adrenergic receptor (_1; _2A; _2B; _2C) with Ki of 0.25-1.2 nM and also inhibits 5-HT receptor (1A; 1B; 2A; 2B; 2C; 5A; 6; 7) with Ki of 0.03-4.0 nM. ,C12(=C([C@@]3([C@@](C4=C(O1)C=CC(=C4)Cl)(CN(C3)C)[H])[H])C=CC=C2).C(/C=C\C(=O)O)(=O)O,199.08,http://www.selleckchem.com/products/Asenapine.html,Neuronal Signaling,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem001,SP0135-A,H12,Venlafaxine,S1441,Venlafaxine,10,m,12,8,25,194475237,313.86,99300-78-4,hydrochloride,5-HT Receptor,Venlafaxine is an arylalkanolamine serotonin-norepinephrine reuptake inhibitor (SNRI).,C1(CCCCC1(C(CN(C)C)C2=CC=C(C=C2)OC)O).Cl,176.83,http://www.selleckchem.com/products/Venlafaxine-hydrochloride.html,Neuronal Signaling,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem001,SP0135-A,H13,Cilnidipine,S1293,Cilnidipine,10,m,13,8,25,192944899,492.52,132203-70-4,free base,Calcium Channel,Cilnidipine is a calcium channel blocker.,C1=CC=C(C=C1C2C(=C(NC(=C2C(OCCOC)=O)C)C)C(OC/C=C/C3=CC=CC=C3)=O)[N+](=O)[O-],201.01,http://www.selleckchem.com/products/Cilnidipine.html,Transmembrane Transporters,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem001,SP0135-A,H14,Tipifarnib ,S1453,Tipifarnib ,10,m,14,8,25,179711794,489.4,192185-72-1,free base,Transferase,Tipifarnib (R115777) is a potent and specific farnesyltransferase (FTase) inhibitor with IC50 of 0.6 nM; its anti-proliferative effects are most prominent in H-ras or N-ras mutant cells. Phase 3. ,C1=CC(=CC=C1[C@](C2=CN=CN2C)(C3=CC4=C(C=C3)N(C(C=C4C5=CC(=CC=C5)Cl)=O)C)N)Cl,28.61,http://www.selleckchem.com/products/Tipifarnib(R115777).html,Metabolism,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem001,SP0135-A,H15,Streptozotocin (STZ),S1312,Streptozotocin (STZ),10,m,15,8,25,192879945,265.22,18883-66-4,free base,Others,Streptozotocin is a glucosamine-nitrosourea derivative; which is a methylating; carcinogenic; antibiotic and diabetes inducing agent.,[C@H]1([C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O)NC(N(N=O)C)=O)O,199.83,http://www.selleckchem.com/products/Streptozotocin.html,Others,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem001,SP0135-A,H16,AZD6482,S1462,AZD6482,10,m,16,8,25,192898761,408.45,1173900-33-8,free base,PI3K,AZD6482 is a PI3K_ inhibitor with IC50 of 10 nM; 8-; 87- and 109-fold more selective to PI3K_ than PI3K_; PI3K_ and PI3K_. Phase 1.,C(C1C(=CC=CC=1)N[C@H](C)C2=CC(=CN3C(C=C(N=C32)N4CCOCC4)=O)C)(=O)O,200.76,http://www.selleckchem.com/products/azd6482.html,PI3K/Akt/mTOR,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem001,SP0135-A,H17,Felbamate,S1330,Felbamate,10,m,17,8,25,192897005,238.24,25451-15-4,free base,Others,Felbamate (Felbatol) is an anticonvulsant drug used in the treatment of epilepsy.,C1=CC=CC=C1C(COC(N)=O)COC(N)=O,201.48,http://www.selleckchem.com/products/Felbamate.html,Others,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem001,SP0135-A,H18,GSK429286A,S1474,GSK429286A,10,m,18,8,25,192962560,432.37,864082-47-3,free base,ROCK,GSK429286A is a selective inhibitor of ROCK1 and ROCK2 with IC50 of 14 nM and 63 nM; respectively.,C1(CC(C(=C(N1)C)C(NC2=C(C=C3C(=C2)C=NN3)F)=O)C4=CC=C(C=C4)C(F)(F)F)=O,201.22,http://www.selleckchem.com/products/GSK429286A.html,Cell Cycle,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem001,SP0135-A,H19,Glimepiride,S1344,Glimepiride,10,m,19,8,25,192944339,490.62,93479-97-1,free base,DPP-4,Glimepiride is a medium-to-long acting sulfonylurea anti-diabetic compound with an ED50 of 182 _g/kg.,C1=C(C=CC(=C1)S(NC(N[C@@H]2CC[C@H](CC2)C)=O)(=O)=O)CCNC(N3CC(=C(C3=O)CC)C)=O,22.42,http://www.selleckchem.com/products/Glimepiride.html,Proteases,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem001,SP0135-A,H20,MC1568,S1484,MC1568,10,m,20,8,25,192962908,314.31,852475-26-4,free base,HDAC,MC1568 is a selective HDAC inhibitor for maize HD1-A with IC50 of 100 nM. It is 34-fold more selective for HD1-A than HD1-B.,C1=CC(=CC(=C1)C(/C=C/C2=CN(C(=C2)/C=C/C(NO)=O)C)=O)F,41.36,http://www.selleckchem.com/products/MC1568.html,Cytoskeletal Signaling,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem001,SP0135-A,H21,Losartan Potassium (DuP 753),S1359,Losartan Potassium (DuP 753),10,m,21,8,25,192879694,462.01,124750-99-8,potassium,RAAS,Losartan is an angiotensin II receptor antagonist; competes with the binding of angiotensin II to AT1 receptors with IC50 of 20 nM.,C1(=CC(=CC=C1C2=C(C=CC=C2)C3NN=NN=3)CN4C(=C(N=C4CCCC)Cl)CO).[K],199.13,http://www.selleckchem.com/products/losartan-potassium.html,Endocrinology & Hormones,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem001,SP0135-A,H22,LY2228820,S1494,LY2228820,10,m,22,8,25,192896239,612.74,862507-23-1,mesylate,p38 MAPK,Ralimetinib (LY2228820) is a novel and potent inhibitor of p38 MAPK with IC50 of 7 nM; does not alter p38 MAPK activation. Phase 1/2.,CC(C1=NC(=C(N1)C2=NC3=C(C=C2)N=C(N3CC(C)(C)C)N)C4=CC=C(C=C4)F)(C)C.CS(=O)(=O)O.CS(=O)(=O)O,57.12,http://www.selleckchem.com/products/LY2228820.html,MAPK,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem001,SP0135-A,I01,DMSO_I01,,DMSO_I01,,,1,9,,,,,,,,,,,,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem001,SP0135-A,I02,DMSO_I02,,DMSO_I02,,,2,9,,,,,,,,,,,,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem001,SP0135-A,I03,Bosutinib (SKI-606),S1014,Bosutinib (SKI-606),10,m,3,9,25,192902582,530.45,380843-75-4,free base,Src,Bosutinib (SKI-606) is a novel; dual Src/Abl inhibitor with IC50 of 1.2 nM and 1 nM; respectively.,N1=CC(=C(C2=CC(=C(C=C12)OCCCN3CCN(CC3)C)OC)NC4C(=CC(=C(C=4)OC)Cl)Cl)C#N,188.52,http://www.selleckchem.com/products/Bosutinib.html,Angiogenesis,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem001,SP0135-A,I04,SRT1720,S1129,SRT1720,10,m,4,9,25,192922020,506.02,1001645-58-4,hydrochloride,Sirtuin,SRT1720 is a selective SIRT1 activator with EC50 of 0.16 _M; but is >230-fold less potent for SIRT2 and SIRT3. ,N1(=C(C=NC2=CC=CC=C12)C(=O)NC3C(=CC=CC=3)C4N=C5SC=C(N5C=4)CN6CCNCC6).Cl,75.1,http://www.selleckchem.com/products/SRT1720.html,Epigenetics,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem001,SP0135-A,I05,Imatinib Mesylate (STI571),S1026,Imatinib Mesylate (STI571),10,m,5,9,25,192895207,589.71,220127-57-1,mesylate,c-Kit;Bcr-Abl;PDGFR,Imatinib Mesylate (STI571) is an orally bioavailability mesylate salt of Imatinib; which is a multi-target inhibitor of v-Abl; c-Kit and PDGFR with IC50 of 0.6 _M; 0.1 _M and 0.1 _M; respectively.,C1(=CC=C(C(=C1)NC2=NC=CC(=N2)C3=CC=CN=C3)C)NC(=O)C4(=CC=C(C=C4)CN5CCN(CC5)C).OS(C)(=O)=O,200.1,http://www.selleckchem.com/products/Imatinib-Mesylate.html,Protein Tyrosine Kinase,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem001,SP0135-A,I06,Andarine,S1140,Andarine,10,m,6,9,25,192949762,441.36,401900-40-1,free base,Androgen Receptor,Andarine is a selective non-steroidal androgen receptor (AR) agonist with Ki of 4 nM; tissue-selective for anabolic organs.,C([C@@](COC1C=CC(=CC=1)NC(=O)C)(C)O)(=O)NC2C=C(C(=CC=2)[N+](=O)[O-])C(F)(F)F,199.38,http://www.selleckchem.com/products/Andarine.html,Endocrinology & Hormones,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem001,SP0135-A,I07,PD0325901,S1036,PD0325901,10,m,7,9,25,192904538,482.19,391210-10-9,free base,MEK,PD0325901 (Mirdametinib) is selective and non ATP-competitive MEK inhibitor with IC50 of 0.33 nM; roughly 500-fold more potent than CI-1040 on phosphorylation of ERK1 and ERK2. Phase 1/2.,C1=CC(=C(C(=C1C(=O)NOC[C@H](O)CO)NC2=CC=C(C=C2F)I)F)F,199.09,http://www.selleckchem.com/products/PD-0325901.html,MAPK,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem001,SP0135-A,I08,Paclitaxel,S1150,Paclitaxel,10,m,8,9,25,179701030,853.91,33069-62-4,free base,Microtubule Associated;Autophagy,Paclitaxel is a microtubule polymer stabilizer with IC50 of 0.1 pM in human endothelial cells.,C1=CC=CC(=C1)C(=O)N[C@H]([C@H](C(O[C@H]2C[C@@]3(C(C(=C2C)[C@H](C(=O)[C@]4(C([C@]5([C@@H](C[C@H]4O)OC5)OC(C)=O)[C@@H]3OC(C6=CC=CC=C6)=O)C)OC(C)=O)(C)C)O)=O)O)C7=CC=CC=C7,200.26,http://www.selleckchem.com/products/Paclitaxel(Taxol).html,Cytoskeletal Signaling,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem001,SP0135-A,I09,Trichostatin A (TSA),S1045,Trichostatin A (TSA),10,m,9,9,25,179703535,302.4,58880-19-6,free base,HDAC,Trichostatin A (TSA) is an HDAC inhibitor with IC50 of ~1.8 nM Ð HDAC8 is the only known member of the HDAC-family that is not affected by TSA. Phase 3.,C1=C(C=CC(=C1)C([C@@H](/C=C(/C=C/C(NO)=O)C)C)=O)N(C)C,73.06,http://www.selleckchem.com/products/Trichostatin-A.html,Epigenetics,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem001,SP0135-A,I10,Ganetespib (STA-9090),S1159,Ganetespib (STA-9090),10,m,10,9,25,192885885,364.4,888216-25-9,free base,HSP (e.g. HSP90),Ganetespib is an HSP90 inhibitor with IC50 of 4 nM in OSA 8 cells; induces apoptosis of OSA cells while normal osteoblasts are not affected; active metabolite of STA-1474.,N1NC(N(C=1C2C(=CC(=C(C=2)C(C)C)O)O)C3=CC4C=CN(C(C=C3)=4)C)=O,109.77,http://www.selleckchem.com/products/ganetespib-sta-9090.html,Cytoskeletal Signaling,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem001,SP0135-A,I11,AC480 (BMS-599626),S1056,AC480 (BMS-599626),10,m,11,9,25,192940471,567.01,714971-09-2,free base,HER2;EGFR,AC480 (BMS-599626) is a selective and efficacious inhibitor of HER1 and HER2 with IC50 of 20 nM and 30 nM; ~8-fold less potent to HER4; >100-fold to VEGFR2; c-Kit; Lck; MET etc. Phase 1.,C1(CN[C@@H](CO1)COC(NC2=CN3C(=C2C)C(=NC=N3)NC4=CC5=C(C=C4)N(N=C5)CC6=CC(=CC=C6)F)=O).Cl,212.99,http://www.selleckchem.com/products/BMS-599626.html,Protein Tyrosine Kinase,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem001,SP0135-A,I12,TGX-221,S1169,TGX-221,10,m,12,9,25,192928314,364.44,663619-89-4,free base,PI3K,TGX-221 is a p110?-specific inhibitor with IC50 of 5 nM in a cell-free assay; 1000-fold more selective for p110? than p110?.,C1=C(C=C(C2N1C(C=C(N=2)N3CCOCC3)=O)C(C)NC4=CC=CC=C4)C,32.93,http://www.selleckchem.com/products/TGX-221.html,PI3K/Akt/mTOR,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem001,SP0135-A,I13,Crizotinib (PF-02341066),S1068,Crizotinib (PF-02341066),10,m,13,9,25,192919531,450.34,877399-52-5,free base,c-Met;ALK,PF-2341066 (Crizotinib) is a potent inhibitor of c-Met and ALK with IC50 of 11 nM and 24 nM; respectivley.,C1(=CC(=C(N=C1)N)O[C@@H](C2=C(C=CC(=C2Cl)F)Cl)C)C3=CN(N=C3)C4CCNCC4,19.98,http://www.selleckchem.com/products/PF-2341066.html,Protein Tyrosine Kinase,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem001,SP0135-A,I14,PD98059,S1177,PD98059,10,m,14,9,25,192878593,267.28,167869-21-8,free base,MEK,PD98059 is a non-ATP competitive MEK inhibitor with IC50 of 2 _M; specifically inhibits MEK-1-mediated activation of MAPK; does not directly inhibit ERK1 or ERK2.,C1=CC=C2C(=C1)C(C=C(O2)C3=CC=CC(=C3N)OC)=O,52.38,http://www.selleckchem.com/products/PD-98059.html,MAPK,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem001,SP0135-A,I15,MK-2206 2HCl,S1078,MK-2206 2HCl,10,m,15,9,25,192887355,480.39,1032350-13-2,dihydrochloride,Akt,MK-2206 2HCl is a highly selective inhibitor of Akt1/2/3 with IC50 of 8 nM/12 nM/65 nM; respectively; no inhibitory activities against 250 other protein kinases observed. Phase 2.,C1(=CC=CC=C1)C2(=C(N=C3C(=C2)C4N(C=C3)C(NN=4)=O)C5=CC=C(C=C5)C6(CCC6)N).Cl.Cl,199.84,http://www.selleckchem.com/products/MK-2206.html,PI3K/Akt/mTOR,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem001,SP0135-A,I16,Anastrozole,S1188,Anastrozole,10,m,16,9,25,192926903,293.37,120511-73-1,free base,Aromatase,Anastrozole is a third-generation nonsteroidal selective aromatase inhibitor. It may offer greater selectivity compared with other aromatase inhibitors; being without any intrinsic endocrine effects and with no apparent effect on the synthesis of adrenal steroids,C1=C(C=C(C=C1CN2C=NC=N2)C(C)(C)C#N)C(C)(C)C#N,201.11,http://www.selleckchem.com/products/Anastrozole.html,Endocrinology & Hormones,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem001,SP0135-A,I17,PCI-24781 (Abexinostat),S1090,PCI-24781 (Abexinostat),10,m,17,9,25,179702602,397.42,783355-60-2,free base,HDAC,PCI-24781 (Abexinostat) is a novel pan-HDAC inhibitor mostly targeting HDAC1 with Ki of 7 nM; modest potent to HDACs 2; 3; 6; and 10 and greater than 40-fold selectivity against HDAC8. Phase 1/2.,C1=CC=C2C(=C1)OC(=C2CN(C)C)C(=O)NCCOC3=CC=C(C=C3)C(=O)NO,201.3,http://www.selleckchem.com/products/PCI-24781.html,Cytoskeletal Signaling,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem001,SP0135-A,I18,Exemestane,S1196,Exemestane,10,m,18,9,25,179702204,296.4,107868-30-4,free base,Aromatase,Exemestane is an aromatase inhibitor; inhibits human placental and rat ovarian aromatase with IC50 of 30 nM and 40 nM; respectively.,C1(C=C[C@@]2([C@@]3(CC[C@]4(C(CC[C@@]([C@](CC(C(=C1)2)=C)3[H])4[H])=O)C)[H])C)=O,182.19,http://www.selleckchem.com/products/Exemestane.html,Endocrinology & Hormones,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem001,SP0135-A,I19,Rucaparib (AG-014699;PF-01367338),S1098,Rucaparib (AG-014699;PF-01367338),10,m,19,9,25,194481848,421.36,459868-92-9,phosphate,PARP,Rucaparib (AG-014699; PF-01367338) is an inhibitor of PARP with Ki of 1.4 nM for PARP1; also showing binding affinity to eight other PARP domains. Phase 1/2.,C1(C2C=CC(=CC=2)CNC)(=C3C4=C(N1)C=C(C=C4C(NCC3)=O)F).P(=O)(O)(O)O,199.35,http://www.selleckchem.com/products/AG-014699.html,DNA Damage,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem001,SP0135-A,I20,PIK-75,S1205,PIK-75,10,m,20,9,25,192878710,488.74,372196-77-5,hydrochloride,PI3K;DNA-PK,PIK-75 is a p110 alpha inhibitor with IC50 of 5.8 nM (200-fold more potently than p110_); isoform-specific mutants at Ser773; and also potently inhibits DNA-PK with IC50 of 2 nM.,C1(C(=CN2C(C=1)=NC=C2/C=N/N(S(C3=C(C=CC(=C3)[N+](=O)[O-])C)(=O)=O)C)Br).Cl,200.52,http://www.selleckchem.com/products/PIK-75-Hydrochloride.html,PI3K/Akt/mTOR,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem001,SP0135-A,I21,Danusertib (PHA-739358),S1107,Danusertib (PHA-739358),10,m,21,9,25,192885592,474.55,827318-97-8,free base,c-RET;FGFR;Bcr-Abl;Aurora Kinase,Danusertib (PHA-739358) is an Aurora kinase inhibitor for Aurora A/B/C with IC50 of 13 nM/79 nM/61 nM; modestly potent to Abl; TrkA; c-RET and FGFR1; and less potent to Lck; VEGFR2/3; c-Kit; CDK2; etc. Phase 2.,C1(=CC=CC=C1)[C@H](C(N2CC3=C(C2)C(=NN3)NC(=O)C4=CC=C(C=C4)N5CCN(CC5)C)=O)OC,200.19,http://www.selleckchem.com/products/PHA-739358(Danusertib).html,Cell Cycle,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem001,SP0135-A,I22,Bleomycin Sulfate,S1214,Bleomycin Sulfate,10,m,22,9,25,192879373,1512.62,9041-93-4,sulfate,DNA/RNA Synthesis,Bleomycin Sulfate is a glycopeptide antibiotic and an anticancer agent for squamous cell carcinomas (SCC) with IC50 of 4 nM in UT-SCC-19A cells.,S(=O)(=O)(O)[O-].[C@H](C(C1N=CNC=1)O[C@@H]2[C@@]([C@@H]([C@H]([C@H](O2)CO)O)O)(O[C@@H]3[C@H]([C@H]([C@@H]([C@H](O3)CO)O)OC(N)=O)O)[H])(C(N[C@H]([C@@H]([C@H](C(N[C@H]([C@@H](C)O)C(NCCC4=NC(=CS4)C5=NC(=CS5)C(NCCC[S+](C)C)=O)=O)=O)C)O)C)=O)NC(C6N=C(N=C(C=6C)N)[C@@H](NC[C@H](C(N)=O)N)CC(N)=O)=O,66.11,http://www.selleckchem.com/products/Bleomycin-sulfate.html,DNA Damage,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem001,SP0135-A,J01,DMSO_J01,,DMSO_J01,,,1,10,,,,,,,,,,,,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem001,SP0135-A,J02,DMSO_J02,,DMSO_J02,,,2,10,,,,,,,,,,,,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem001,SP0135-A,J03,AG-1024 ,S1234,AG-1024 ,10,m,3,10,25,192877754,305.17,65678-07-1,free base,IGF-1R,AG-1024 (Tyrphostin) inhibits IGF-1R autophosphorylation with IC50 of 7 _M; is less potent to IR with IC50 of 57 _M and specifically distinguishes between InsR and IGF-1R (as compared to other tyrphostins).,C(C(C#N)=CC1C=C(C(=C(C=1)C(C)(C)C)O)Br)#N,199.89,http://www.selleckchem.com/products/ag-1024-tyrphostin.html,Protein Tyrosine Kinase,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem001,SP0135-A,J04,Mianserin HCl,S1382,Mianserin HCl,10,m,4,10,25,192877851,300.83,21535-47-7,hydrochloride,Histamine Receptor,Mianserin HCl is a psychoactive agent of the tetracyclic antidepressant. Mianserin is an potent antagonist of H1 histamine receptor and 5-HT serotonin receptors; used for the treatment of depression.,C12(N3C(C4=C(CC=1C=CC=C2)C=CC=C4)CN(CC3)C).Cl,199.45,http://www.selleckchem.com/products/Mianserin-hydrochloride.html,Neuronal Signaling,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem001,SP0135-A,J05,JNJ-7706621,S1249,JNJ-7706621,10,m,5,10,25,192866938,394.36,443797-96-4,free base,CDK;Aurora Kinase,JNJ-7706621 is pan-CDK inhibitor with the highest potency on CDK1/2 with IC50 of 9 nM/4 nM and showing >6-fold selectivity for CDK1/2 than CDK3/4/6. It also potently inhibits Aurora A/B and has no activity on Plk1 and Wee1.,C1(=CC=C(C=C1)NC2N=C(N(N=2)C(C3=C(C=CC=C3F)F)=O)N)S(N)(=O)=O,200.32,http://www.selleckchem.com/products/JNJ-7706621.html,Cell Cycle,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem001,SP0135-A,J06,Pirarubicin,S1393,Pirarubicin,10,m,6,10,25,181347563,627.64,72496-41-4,free base,Topoisomerase,Pirarubicin is an anthracycline agent. Pirarubicin is an anthracycline antibiotic; and also a DNA/RNA synthesis inhibitor by intercalating into DNA and interacts with topoisomerase II; used as an antineoplastic agent.,[C@@H]1([C@H]([C@H](C[C@@H](O1)O[C@@]2(C3=C(C[C@](C2)(C(CO)=O)O)C(=C4C(=C3O)C(C5=C(C4=O)C=CC=C5OC)=O)O)[H])N)O[C@H]6OCCCC6)C,159.33,http://www.selleckchem.com/products/Pirarubicin.html,DNA Damage,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem001,SP0135-A,J07,Ramelteon,S1259,Ramelteon,10,m,7,10,25,192917460,259.34,196597-26-9,free base,MT Receptor,Ramelteon is a novel melatonin receptor agonist for human MT1 and MT2 receptors and chick forebrain melatonin receptors with Ki of 14 pM; 112 pM and 23.1 pM; respectively.,C1=C2C(=C3C(=C1)CC[C@H]3CCNC(CC)=O)CCO2,200.51,http://www.selleckchem.com/products/Ramelteon.html,GPCR & G Protein,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem001,SP0135-A,J08,Vecuronium Bromide,S1405,Vecuronium Bromide,10,m,8,10,25,192866103,637.73,50700-72-6,bromide,Others,Vecuronium Bromide is a muscle relaxant in the category of non-depolarizing blocking agents. Used for skeletal muscle relaxation during surgery.,C1(CCN(CC1)[C@@H]2[C@H](C[C@]3([C@](C2)([C@]4([C@@](CC3)([C@]5([C@](CC4)([C@@H]([C@H](C5)[N+]6(CCCCC6)C)OC(C)=O)C)[H])[H])[H])C)[H])OC(C)=O).[Br-],200.71,http://www.selleckchem.com/products/Vecuronium-Bromide.html#,Others,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem001,SP0135-A,J09,BX-795,S1274,BX-795,10,m,9,10,25,192884803,591.47,702675-74-9,free base,I_B/IKK;PDK-1,BX795 is a potent and specific PDK1 inhibitor with IC50 of 6 nM; 140- and 1600-fold more selective for PDK1 than PKA and PKC; respectively. Meanwhile; in comparison to GSK3B more than 100-fold selectivity observed for PDK1.,N1(CCCC1)C(=O)NC2C=C(C=CC=2)NC3N=C(C(=CN=3)I)NCCCNC(C4=CC=CS4)=O,169.07,http://www.selleckchem.com/products/bx-795.html,PI3K/Akt/mTOR,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem001,SP0135-A,J10,Rolipram,S1430,Rolipram,10,m,10,10,25,192959073,275.34,61413-54-5,free base,PDE,Rolipram is a PDE4-inhibitor and an anti-inflammatory agent.Phase 1.,C1(=C(C=CC(=C1)C2CNC(C2)=O)OC)OC3CCCC3,199.75,http://www.selleckchem.com/products/Rolipram.html,Metabolism,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem001,SP0135-A,J11,Benazepril HCl,S1284,Benazepril HCl,10,m,11,10,25,192879765,460.95,86541-74-4,hydrochloride,RAAS,Benazepril HCl is a novel angiotensin I converting enzyme inhibitor; used primarily in treatment of hypertension.,N1(C([C@H](CCC2=C1C=CC=C2)N[C@H](C(OCC)=O)CCC3=CC=CC=C3)=O)CC(O)=O.Cl,199.59,http://www.selleckchem.com/products/Benazepril-hydrochloride.html,Endocrinology & Hormones,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem001,SP0135-A,J12,Voriconazole,S1442,Voriconazole,10,m,12,10,25,194475254,349.31,137234-62-9,free base,P450 (e.g. CYP17),Voriconazole is a new triazole derivative similar to fluconazole and itraconazole that acts by inhibiting fungal cytochrome P-450-dependent; 14-alpha-sterol demethylase-mediated synthesis of ergosterol.,C1=C(C(=CC(=C1)F)F)[C@@](CN2C=NC=N2)([C@H](C3=NC=NC=C3F)C)O,200.4,http://www.selleckchem.com/products/Voriconazole.html,Metabolism,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem001,SP0135-A,J13,Cilostazol,S1294,Cilostazol,10,m,13,10,25,192879933,369.46,73963-72-1,free base,PDE,Cilostazol is a potent cyclic nucleotide phosphodiesterase type 3 (PDE3) inhibitor with IC50 of 0.2 _M and inhibitor of adenosine uptake.,C1C(NC2=C(C1)C=C(C=C2)OCCCCC3N(N=NN=3)C4CCCCC4)=O,200.29,http://www.selleckchem.com/products/Cilostazol.html,Metabolism,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem001,SP0135-A,J14,PHA-680632,S1454,PHA-680632,10,m,14,10,25,192960048,501.62,398493-79-3,free base,Aurora Kinase,PHA-680632 is potent inhibitor of Aurora A; Aurora B and Aurora C with IC50 of 27 nM; 135 nM and 120 nM; respectively. It has 10- to 200-fold higher IC50 for FGFR1; FLT3; LCK; PLK1; STLK2; and VEGFR2/3. ,C1(=CC=C(C=C1)C(=O)NC2C3=C(NN=2)CN(C3)C(=O)NC4=C(C=CC=C4CC)CC)N5CCN(CC5)C,199.35,http://www.selleckchem.com/products/PHA-680632.html,Cell Cycle,,L1700-Selleck-Bioactive-Compound-Library
